question_id,question,expected_language,intent,course_code,difficulty,expected_source,expected_page,ground_truth_status,hit_at_1,hit_at_3,mrr,source_accuracy,page_accuracy,source_rank,page_rank,ambiguous_pages,failure_class,experiment,latency_seconds,retrieved_source_1,retrieved_page_1,retrieved_score_1,rerank_debug_1,retrieved_source_2,retrieved_page_2,retrieved_score_2,rerank_debug_2,retrieved_source_3,retrieved_page_3,retrieved_score_3,rerank_debug_3
Q031,What is taught under the Email Writing topic?,english,topics,ENG (CSE) 101,medium,document3.pdf,3;4,verified,False,True,0.3333333333333333,True,False,1,3,True,B_SOURCE_TOP3_PAGE_NOT_RANK1,Optimized retrieval,0.201,document3.pdf,2,5.9703,"{'semantic_score': 0.510284423828125, 'course_boost': 0.8, 'intent_boost': 0.8, 'field_boost': 0.4, 'lexical_boost': 0.36, 'section_boost': 0.9, 'topic_plan_boost': 2.2, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 5.970284423828125}",document3.pdf,5,2.0500,"{'semantic_score': 0.5899551510810852, 'course_boost': 0.8, 'intent_boost': 0.8, 'field_boost': 0.4, 'lexical_boost': 0.36, 'section_boost': 0.9, 'topic_plan_boost': -1.8, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 2.049955151081085}",document3.pdf,3,5.4235,"{'semantic_score': 0.5335298180580139, 'course_boost': 0.8, 'intent_boost': 0.8, 'field_boost': 0.4, 'lexical_boost': 0.24, 'section_boost': 0.45, 'topic_plan_boost': 2.2, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 5.4235298180580145}"
Q031,Email Writing-এর অধীনে কী শেখানো হয়?,bangla,topics,ENG (CSE) 101,medium,document3.pdf,3;4,verified,False,True,0.3333333333333333,True,False,1,3,True,B_SOURCE_TOP3_PAGE_NOT_RANK1,Optimized retrieval,0.204,document3.pdf,2,5.4268,"{'semantic_score': 0.48681116104125977, 'course_boost': 0.8, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.24, 'section_boost': 0.9, 'topic_plan_boost': 2.2, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 5.426811161041259}",document3.pdf,5,1.5101,"{'semantic_score': 0.5701414346694946, 'course_boost': 0.8, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.24, 'section_boost': 0.9, 'topic_plan_boost': -1.8, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 1.5101414346694944}",document3.pdf,3,5.0220,"{'semantic_score': 0.5320274829864502, 'course_boost': 0.8, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.24, 'section_boost': 0.45, 'topic_plan_boost': 2.2, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 5.02202748298645}"
Q031,Email Writing-er under-e ki shekhano hoy?,banglish,topics,ENG (CSE) 101,medium,document3.pdf,3;4,verified,False,False,0.0,True,False,1,,True,C_SOURCE_TOP3_PAGE_ABSENT,Optimized retrieval,0.206,document3.pdf,2,5.6909,"{'semantic_score': 0.35086220502853394, 'course_boost': 0.8, 'intent_boost': 0.8, 'field_boost': 0.4, 'lexical_boost': 0.24, 'section_boost': 0.9, 'topic_plan_boost': 2.2, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 5.690862205028534}",document3.pdf,5,1.7298,"{'semantic_score': 0.3898499310016632, 'course_boost': 0.8, 'intent_boost': 0.8, 'field_boost': 0.4, 'lexical_boost': 0.24, 'section_boost': 0.9, 'topic_plan_boost': -1.8, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 1.7298499310016633}",document3.pdf,1,1.1366,"{'semantic_score': 0.3665826618671417, 'course_boost': 1.0, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.12, 'section_boost': 0.45, 'topic_plan_boost': 0.0, 'penalty': 0.0, 'metadata_penalty': -1.6, 'final_score': 1.1365826618671417}"
Q032,What topic is covered after the Mid-Term Examination?,english,weekly_content,ENG (CSE) 101,medium,document3.pdf,3;4,verified,False,True,0.5,False,False,2,2,True,B_SOURCE_TOP3_PAGE_NOT_RANK1,Optimized retrieval,0.213,document1.pdf,3,4.7623,"{'semantic_score': 0.5022781491279602, 'course_boost': 0.0, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.36, 'section_boost': 0.9, 'topic_plan_boost': 2.2, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 4.76227814912796}",document3.pdf,4,2.0678,"{'semantic_score': 0.6077790260314941, 'course_boost': 0.0, 'intent_boost': 0.0, 'field_boost': 0.0, 'lexical_boost': 0.36, 'section_boost': 0.0, 'topic_plan_boost': 1.1, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 2.067779026031494}",document3.pdf,5,0.8404,"{'semantic_score': 0.580384373664856, 'course_boost': 0.0, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.36, 'section_boost': 0.9, 'topic_plan_boost': -1.8, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 0.840384373664856}"
Q032,Mid-Term Examination-এর পর কোন বিষয় পড়ানো হয়?,bangla,weekly_content,ENG (CSE) 101,medium,document3.pdf,3;4,verified,False,True,0.5,False,False,2,2,True,B_SOURCE_TOP3_PAGE_NOT_RANK1,Optimized retrieval,0.211,document1.pdf,3,4.7914,"{'semantic_score': 0.5313608646392822, 'course_boost': 0.0, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.36, 'section_boost': 0.9, 'topic_plan_boost': 2.2, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 4.791360864639282}",document3.pdf,4,2.0855,"{'semantic_score': 0.6255291700363159, 'course_boost': 0.0, 'intent_boost': 0.0, 'field_boost': 0.0, 'lexical_boost': 0.36, 'section_boost': 0.0, 'topic_plan_boost': 1.1, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 2.085529170036316}",document3.pdf,5,0.7289,"{'semantic_score': 0.588901162147522, 'course_boost': 0.0, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.24, 'section_boost': 0.9, 'topic_plan_boost': -1.8, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 0.7289011621475219}"
Q032,Mid-Term Examination-er por kon topic porano hoy?,banglish,weekly_content,ENG (CSE) 101,medium,document3.pdf,3;4,verified,False,True,0.5,False,False,2,2,True,B_SOURCE_TOP3_PAGE_NOT_RANK1,Optimized retrieval,0.287,document1.pdf,3,4.7066,"{'semantic_score': 0.44662749767303467, 'course_boost': 0.0, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.36, 'section_boost': 0.9, 'topic_plan_boost': 2.2, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 4.7066274976730345}",document3.pdf,4,2.0050,"{'semantic_score': 0.545045018196106, 'course_boost': 0.0, 'intent_boost': 0.0, 'field_boost': 0.0, 'lexical_boost': 0.36, 'section_boost': 0.0, 'topic_plan_boost': 1.1, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 2.005045018196106}",document3.pdf,5,0.7839,"{'semantic_score': 0.5239309668540955, 'course_boost': 0.0, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.36, 'section_boost': 0.9, 'topic_plan_boost': -1.8, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 0.7839309668540955}"
Q033,What is the focus of the Modals Verbs topic?,english,topics,ENG (CSE) 101,medium,document3.pdf,3;4,needs_review,False,True,0.5,True,False,1,2,True,B_SOURCE_TOP3_PAGE_NOT_RANK1,Optimized retrieval,0.201,document3.pdf,2,5.5017,"{'semantic_score': 0.4416958689689636, 'course_boost': 0.8, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.36, 'section_boost': 0.9, 'topic_plan_boost': 2.2, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 5.501695868968964}",document3.pdf,4,2.6631,"{'semantic_score': 0.523082435131073, 'course_boost': 0.8, 'intent_boost': 0.0, 'field_boost': 0.0, 'lexical_boost': 0.24, 'section_boost': 0.0, 'topic_plan_boost': 1.1, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 2.663082435131073}",document3.pdf,3,4.6825,"{'semantic_score': 0.43254324793815613, 'course_boost': 0.8, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.0, 'section_boost': 0.45, 'topic_plan_boost': 2.2, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 4.682543247938156}"
Q033,Modals Verbs বিষয়টির মূল লক্ষ্য কী?,bangla,topics,ENG (CSE) 101,medium,document3.pdf,3;4,needs_review,False,True,0.5,True,False,1,2,True,B_SOURCE_TOP3_PAGE_NOT_RANK1,Optimized retrieval,0.183,document3.pdf,2,5.4040,"{'semantic_score': 0.4639546871185303, 'course_boost': 0.8, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.24, 'section_boost': 0.9, 'topic_plan_boost': 2.2, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 5.40395468711853}",document3.pdf,4,2.6687,"{'semantic_score': 0.5287137627601624, 'course_boost': 0.8, 'intent_boost': 0.0, 'field_boost': 0.0, 'lexical_boost': 0.24, 'section_boost': 0.0, 'topic_plan_boost': 1.1, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 2.6687137627601625}",document3.pdf,3,4.7228,"{'semantic_score': 0.4727637767791748, 'course_boost': 0.8, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.0, 'section_boost': 0.45, 'topic_plan_boost': 2.2, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 4.722763776779175}"
Q033,Modals Verbs topic-er main focus ki?,banglish,topics,ENG (CSE) 101,medium,document3.pdf,3;4,needs_review,False,True,0.5,True,False,1,2,True,B_SOURCE_TOP3_PAGE_NOT_RANK1,Optimized retrieval,0.279,document3.pdf,2,5.5249,"{'semantic_score': 0.4649096131324768, 'course_boost': 0.8, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.36, 'section_boost': 0.9, 'topic_plan_boost': 2.2, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 5.524909613132477}",document3.pdf,4,2.6581,"{'semantic_score': 0.5181062817573547, 'course_boost': 0.8, 'intent_boost': 0.0, 'field_boost': 0.0, 'lexical_boost': 0.24, 'section_boost': 0.0, 'topic_plan_boost': 1.1, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 2.658106281757355}",document3.pdf,3,4.7090,"{'semantic_score': 0.45902127027511597, 'course_boost': 0.8, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.0, 'section_boost': 0.45, 'topic_plan_boost': 2.2, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 4.709021270275116}"
Q034,What are commonly confusing words according to the course outline?,english,topics,ENG (CSE) 101,hard,document3.pdf,3;4,needs_review,False,False,0.0,True,False,1,,True,C_SOURCE_TOP3_PAGE_ABSENT,Optimized retrieval,0.178,document3.pdf,2,0.9378,"{'semantic_score': 0.5778352618217468, 'course_boost': 0.0, 'intent_boost': 0.0, 'field_boost': 0.0, 'lexical_boost': 0.36, 'section_boost': 0.0, 'topic_plan_boost': 0.0, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 0.9378352618217468}",document3.pdf,1,0.6718,"{'semantic_score': 0.5517913103103638, 'course_boost': 0.0, 'intent_boost': 0.0, 'field_boost': 0.0, 'lexical_boost': 0.12, 'section_boost': 0.0, 'topic_plan_boost': 0.0, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 0.6717913103103638}",document2.pdf,2,0.5509,"{'semantic_score': 0.5508893728256226, 'course_boost': 0.0, 'intent_boost': 0.0, 'field_boost': 0.0, 'lexical_boost': 0.0, 'section_boost': 0.0, 'topic_plan_boost': 0.0, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 0.5508893728256226}"
Q034,কোর্সের Outline অনুযায়ী Commonly Confusing Words বলতে কী বোঝানো হয়েছে?,bangla,topics,ENG (CSE) 101,hard,document3.pdf,3;4,needs_review,False,True,0.5,True,False,1,2,True,B_SOURCE_TOP3_PAGE_NOT_RANK1,Optimized retrieval,0.187,document3.pdf,2,0.9199,"{'semantic_score': 0.5598832964897156, 'course_boost': 0.0, 'intent_boost': 0.0, 'field_boost': 0.0, 'lexical_boost': 0.36, 'section_boost': 0.0, 'topic_plan_boost': 0.0, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 0.9198832964897156}",document3.pdf,4,0.9167,"{'semantic_score': 0.5567001700401306, 'course_boost': 0.0, 'intent_boost': 0.0, 'field_boost': 0.0, 'lexical_boost': 0.36, 'section_boost': 0.0, 'topic_plan_boost': 0.0, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 0.9167001700401306}",document2.pdf,2,0.5416,"{'semantic_score': 0.5416016578674316, 'course_boost': 0.0, 'intent_boost': 0.0, 'field_boost': 0.0, 'lexical_boost': 0.0, 'section_boost': 0.0, 'topic_plan_boost': 0.0, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 0.5416016578674316}"
Q034,Course Outline onujayi Commonly Confusing Words bolte ki bojhano hoyeche?,banglish,topics,ENG (CSE) 101,hard,document3.pdf,3;4,needs_review,False,False,0.0,True,False,1,,True,C_SOURCE_TOP3_PAGE_ABSENT,Optimized retrieval,0.202,document3.pdf,2,0.8931,"{'semantic_score': 0.5331259965896606, 'course_boost': 0.0, 'intent_boost': 0.0, 'field_boost': 0.0, 'lexical_boost': 0.36, 'section_boost': 0.0, 'topic_plan_boost': 0.0, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 0.8931259965896606}",document2.pdf,2,0.5188,"{'semantic_score': 0.5188371539115906, 'course_boost': 0.0, 'intent_boost': 0.0, 'field_boost': 0.0, 'lexical_boost': 0.0, 'section_boost': 0.0, 'topic_plan_boost': 0.0, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 0.5188371539115906}",document3.pdf,1,0.6319,"{'semantic_score': 0.5118645429611206, 'course_boost': 0.0, 'intent_boost': 0.0, 'field_boost': 0.0, 'lexical_boost': 0.12, 'section_boost': 0.0, 'topic_plan_boost': 0.0, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 0.6318645429611206}"
Q035,What areas are covered under Error Correction?,english,topics,ENG (CSE) 101,medium,document3.pdf,3;4,needs_review,False,False,0.0,True,False,1,,True,C_SOURCE_TOP3_PAGE_ABSENT,Optimized retrieval,0.196,document3.pdf,2,4.9301,"{'semantic_score': 0.39012446999549866, 'course_boost': 0.0, 'intent_boost': 0.8, 'field_boost': 0.4, 'lexical_boost': 0.24, 'section_boost': 0.9, 'topic_plan_boost': 2.2, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 4.9301244699955}",document1.pdf,2,2.0917,"{'semantic_score': 0.3917168378829956, 'course_boost': 0.0, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.0, 'section_boost': 0.9, 'topic_plan_boost': 0.0, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 2.091716837882996}",document2.pdf,7,2.4821,"{'semantic_score': 0.3821168541908264, 'course_boost': 0.0, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.0, 'section_boost': 0.9, 'topic_plan_boost': 0.40000000000000013, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 2.482116854190827}"
Q035,Error Correction-এর অধীনে কোন কোন বিষয় অন্তর্ভুক্ত রয়েছে?,bangla,topics,ENG (CSE) 101,medium,document3.pdf,3;4,needs_review,False,False,0.0,True,False,1,,True,C_SOURCE_TOP3_PAGE_ABSENT,Optimized retrieval,0.185,document3.pdf,2,5.4172,"{'semantic_score': 0.4771789014339447, 'course_boost': 0.8, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.24, 'section_boost': 0.9, 'topic_plan_boost': 2.2, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 5.417178901433944}",document2.pdf,7,1.5761,"{'semantic_score': 0.47611111402511597, 'course_boost': 0.0, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.0, 'section_boost': 0.9, 'topic_plan_boost': 0.40000000000000013, 'penalty': -1.0, 'metadata_penalty': 0.0, 'final_score': 1.5761111140251165}",document2.pdf,2,1.1674,"{'semantic_score': 0.46737709641456604, 'course_boost': 0.0, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.0, 'section_boost': 0.9, 'topic_plan_boost': 0.0, 'penalty': -1.0, 'metadata_penalty': 0.0, 'final_score': 1.1673770964145662}"
Q035,Error Correction-er under-e kon kon topic include kora hoyeche?,banglish,topics,ENG (CSE) 101,medium,document3.pdf,3;4,needs_review,False,False,0.0,True,False,1,,True,C_SOURCE_TOP3_PAGE_ABSENT,Optimized retrieval,0.180,document3.pdf,2,5.8778,"{'semantic_score': 0.41784077882766724, 'course_boost': 0.8, 'intent_boost': 0.8, 'field_boost': 0.4, 'lexical_boost': 0.36, 'section_boost': 0.9, 'topic_plan_boost': 2.2, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 5.877840778827667}",document1.pdf,4,0.0800,"{'semantic_score': 0.409969687461853, 'course_boost': 0.0, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.12, 'section_boost': 0.45, 'topic_plan_boost': -0.7, 'penalty': -1.0, 'metadata_penalty': 0.0, 'final_score': 0.07996968746185296}",document2.pdf,7,1.6199,"{'semantic_score': 0.399908185005188, 'course_boost': 0.0, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.12, 'section_boost': 0.9, 'topic_plan_boost': 0.40000000000000013, 'penalty': -1.0, 'metadata_penalty': 0.0, 'final_score': 1.6199081850051877}"
Q036,What activities are included under the Film and Book Review topic?,english,topics,ENG (CSE) 101,medium,document3.pdf,3;4,needs_review,False,True,0.3333333333333333,True,False,1,3,True,B_SOURCE_TOP3_PAGE_NOT_RANK1,Optimized retrieval,0.172,document3.pdf,2,6.1565,"{'semantic_score': 0.4564523994922638, 'course_boost': 0.8, 'intent_boost': 0.8, 'field_boost': 0.4, 'lexical_boost': 0.6, 'section_boost': 0.9, 'topic_plan_boost': 2.2, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 6.156452399492264}",document2.pdf,4,0.5697,"{'semantic_score': 0.46967434883117676, 'course_boost': 0.0, 'intent_boost': 0.0, 'field_boost': 0.0, 'lexical_boost': 0.0, 'section_boost': 0.0, 'topic_plan_boost': 1.1, 'penalty': -1.0, 'metadata_penalty': 0.0, 'final_score': 0.5696743488311768}",document3.pdf,4,3.1233,"{'semantic_score': 0.46329057216644287, 'course_boost': 0.8, 'intent_boost': 0.0, 'field_boost': 0.4, 'lexical_boost': 0.36, 'section_boost': 0.0, 'topic_plan_boost': 1.1, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 3.123290572166443}"
Q036,Film and Book Review বিষয়ের অধীনে কোন কোন কার্যক্রম অন্তর্ভুক্ত রয়েছে?,bangla,topics,ENG (CSE) 101,medium,document3.pdf,3;4,needs_review,False,True,0.3333333333333333,True,False,1,3,True,B_SOURCE_TOP3_PAGE_NOT_RANK1,Optimized retrieval,0.170,document3.pdf,2,5.5278,"{'semantic_score': 0.4678395986557007, 'course_boost': 0.8, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.36, 'section_boost': 0.9, 'topic_plan_boost': 2.2, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 5.527839598655701}",document2.pdf,4,0.5703,"{'semantic_score': 0.4702518582344055, 'course_boost': 0.0, 'intent_boost': 0.0, 'field_boost': 0.0, 'lexical_boost': 0.0, 'section_boost': 0.0, 'topic_plan_boost': 1.1, 'penalty': -1.0, 'metadata_penalty': 0.0, 'final_score': 0.5702518582344056}",document3.pdf,4,2.7228,"{'semantic_score': 0.46276479959487915, 'course_boost': 0.8, 'intent_boost': 0.0, 'field_boost': 0.0, 'lexical_boost': 0.36, 'section_boost': 0.0, 'topic_plan_boost': 1.1, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 2.7227647995948794}"
Q036,Film and Book Review topic-er under-e kon kon activity include kora hoyeche?,banglish,topics,ENG (CSE) 101,medium,document3.pdf,3;4,needs_review,False,False,0.0,True,False,1,,True,C_SOURCE_TOP3_PAGE_ABSENT,Optimized retrieval,0.181,document3.pdf,2,5.5334,"{'semantic_score': 0.35337865352630615, 'course_boost': 0.8, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.48, 'section_boost': 0.9, 'topic_plan_boost': 2.2, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 5.533378653526306}",document2.pdf,4,0.4786,"{'semantic_score': 0.3786255717277527, 'course_boost': 0.0, 'intent_boost': 0.0, 'field_boost': 0.0, 'lexical_boost': 0.0, 'section_boost': 0.0, 'topic_plan_boost': 1.1, 'penalty': -1.0, 'metadata_penalty': 0.0, 'final_score': 0.4786255717277528}",document1.pdf,4,0.0375,"{'semantic_score': 0.367498517036438, 'course_boost': 0.0, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.12, 'section_boost': 0.45, 'topic_plan_boost': -0.7, 'penalty': -1.0, 'metadata_penalty': 0.0, 'final_score': 0.03749851703643792}"
Q037,What is the purpose of paragraph writing in the course?,english,topics,ENG (CSE) 101,medium,document3.pdf,3;4,needs_review,False,True,0.3333333333333333,True,False,1,3,True,B_SOURCE_TOP3_PAGE_NOT_RANK1,Optimized retrieval,0.169,document3.pdf,1,3.3959,"{'semantic_score': 0.5758640766143799, 'course_boost': 1.0, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.12, 'section_boost': 0.9, 'topic_plan_boost': 0.0, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 3.3958640766143797}",document3.pdf,5,1.6422,"{'semantic_score': 0.6021889448165894, 'course_boost': 0.8, 'intent_boost': 0.0, 'field_boost': 0.0, 'lexical_boost': 0.24, 'section_boost': 0.0, 'topic_plan_boost': 0.0, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 1.6421889448165894}",document3.pdf,3,1.5143,"{'semantic_score': 0.5942665338516235, 'course_boost': 0.8, 'intent_boost': 0.0, 'field_boost': 0.0, 'lexical_boost': 0.12, 'section_boost': 0.0, 'topic_plan_boost': 0.0, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 1.5142665338516235}"
Q037,কোর্সে Paragraph Writing-এর উদ্দেশ্য কী?,bangla,topics,ENG (CSE) 101,medium,document3.pdf,3;4,needs_review,False,True,0.5,True,False,1,2,True,B_SOURCE_TOP3_PAGE_NOT_RANK1,Optimized retrieval,0.165,document3.pdf,1,3.3512,"{'semantic_score': 0.5312017202377319, 'course_boost': 1.0, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.12, 'section_boost': 0.9, 'topic_plan_boost': 0.0, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 3.3512017202377318}",document3.pdf,3,1.4640,"{'semantic_score': 0.5439509153366089, 'course_boost': 0.8, 'intent_boost': 0.0, 'field_boost': 0.0, 'lexical_boost': 0.12, 'section_boost': 0.0, 'topic_plan_boost': 0.0, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 1.4639509153366088}",document3.pdf,5,1.5748,"{'semantic_score': 0.5347773432731628, 'course_boost': 0.8, 'intent_boost': 0.0, 'field_boost': 0.0, 'lexical_boost': 0.24, 'section_boost': 0.0, 'topic_plan_boost': 0.0, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 1.5747773432731629}"
Q037,Course-e Paragraph Writing-er uddeshyo ki?,banglish,topics,ENG (CSE) 101,medium,document3.pdf,3;4,needs_review,False,True,0.5,True,False,1,2,True,B_SOURCE_TOP3_PAGE_NOT_RANK1,Optimized retrieval,0.182,document3.pdf,1,3.2697,"{'semantic_score': 0.4497443735599518, 'course_boost': 1.0, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.12, 'section_boost': 0.9, 'topic_plan_boost': 0.0, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 3.2697443735599516}",document3.pdf,3,1.3326,"{'semantic_score': 0.4126124382019043, 'course_boost': 0.8, 'intent_boost': 0.0, 'field_boost': 0.0, 'lexical_boost': 0.12, 'section_boost': 0.0, 'topic_plan_boost': 0.0, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 1.3326124382019042}",document2.pdf,1,1.2182,"{'semantic_score': 0.3982419967651367, 'course_boost': 0.0, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.12, 'section_boost': 0.9, 'topic_plan_boost': 0.0, 'penalty': -1.0, 'metadata_penalty': 0.0, 'final_score': 1.2182419967651366}"
Q038,What teaching-learning strategies are used in the English course?,english,topics,ENG (CSE) 101,medium,document3.pdf,3;4,verified,False,True,0.3333333333333333,True,False,1,3,True,B_SOURCE_TOP3_PAGE_NOT_RANK1,Optimized retrieval,0.219,document3.pdf,1,3.5231,"{'semantic_score': 0.5831301808357239, 'course_boost': 1.0, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.24, 'section_boost': 0.9, 'topic_plan_boost': 0.0, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 3.523130180835724}",document3.pdf,5,1.9191,"{'semantic_score': 0.6391421556472778, 'course_boost': 0.8, 'intent_boost': 0.0, 'field_boost': 0.0, 'lexical_boost': 0.48, 'section_boost': 0.0, 'topic_plan_boost': 0.0, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 1.9191421556472779}",document3.pdf,3,1.7824,"{'semantic_score': 0.6224112510681152, 'course_boost': 0.8, 'intent_boost': 0.0, 'field_boost': 0.0, 'lexical_boost': 0.36, 'section_boost': 0.0, 'topic_plan_boost': 0.0, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 1.7824112510681154}"
Q038,English কোর্সে কোন কোন Teaching-Learning Strategy ব্যবহার করা হয়?,bangla,topics,ENG (CSE) 101,medium,document3.pdf,3;4,verified,False,True,0.3333333333333333,True,False,1,3,True,B_SOURCE_TOP3_PAGE_NOT_RANK1,Optimized retrieval,0.202,document3.pdf,1,3.4720,"{'semantic_score': 0.5319986939430237, 'course_boost': 1.0, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.24, 'section_boost': 0.9, 'topic_plan_boost': 0.0, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 3.4719986939430236}",document3.pdf,5,1.8842,"{'semantic_score': 0.6042017936706543, 'course_boost': 0.8, 'intent_boost': 0.0, 'field_boost': 0.0, 'lexical_boost': 0.48, 'section_boost': 0.0, 'topic_plan_boost': 0.0, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 1.8842017936706543}",document3.pdf,3,1.8830,"{'semantic_score': 0.6029819846153259, 'course_boost': 0.8, 'intent_boost': 0.0, 'field_boost': 0.0, 'lexical_boost': 0.48, 'section_boost': 0.0, 'topic_plan_boost': 0.0, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 1.882981984615326}"
