question_id,question,expected_language,course_code,expected_intent,detected_intent,ground_truth_status,detected_language,response_language,language_consistent,reference_answer,generated_answer,language_consistency,reference_token_overlap,answer_mode,generation_mode,retrieved_source_1,retrieved_page_1,retrieved_score_1,retrieved_source_2,retrieved_page_2,retrieved_score_2,retrieved_source_3,retrieved_page_3,retrieved_score_3,latency_seconds,answer_bank_enabled,retrieved_source,retrieved_page,retrieval_score
Q030,কোর্সে কোন কোন ধরনের Formal Letter অন্তর্ভুক্ত রয়েছে?,bangla,ENG (CSE) 101,topics,course_type,verified,bangla,bangla,True,"Order, apology, complaint and request letters.","উত্তর: Class Schedule/Lesson Plan/Weekly plan: Topics Specific Outcome(s) Time Frame Suggested Activities Teaching Strategy(s) Alignment with CLO Introduction to Articles Understanding the use of article in writing Week 1 Class notes and exercise sheets on article Lecture and problem solving CLO1 Subject Verb Agreement and Prepositions; Quiz 1 Understanding the position of subject, verb and preposition for proper sentence construction Week 2 Class notes and exercise sheets on subject-verb agreement and preposition Lecture and problem solving CLO1 Pronouns and possessives, Reading comprehension Constructing proper sentence and learning to use reading techniques Week 3 Class notes and exercise sheets on pronouns and practicing reading comprehensi on from suggested textbook Lecture and problem solving CLO1, CLO2 Tense; Class Test 1 Understanding the use of tense and changes in verb forms Week 4 Class notes and exercise sheets on tense Lecture and problem solving CLO1 letter writing (Order, Apology, Complain, Request) Learning correct format of formal letters and constructing sentence in formal English Week 5 Letter format and samples from Oxford Handbook of Corresponde nce Lecture and Pair work CLO3 Email Writing Understanding the use of email and proper format of a professional email Week 6 Email format and samples from Oxford Handbook of Corresponde nce Lecture and Pair work CLO4 writing in formal English FINAL EXAMINATION 17. Assessment Techniques of each topic of the course: Topic/ Content Assessment Technique Introduction to Articles Quiz Subject Verb Agreement and Prepositions Quiz Pronouns and possessives, Reading comprehension Written Examination Tense Class Test letter writing (Order, Apology, Complain, Request) Written Examination Email Writing Class Work Conditional Sentences Written Examination Joining sentences Written Examination Modals Verbs Written Examination Commonly confusing words Written Examination Punctuation, capital letters and Spelling (Error Correction) Written Examination Film and book review Presentation Paragraph writing and Review of Final Exam Syllabus Written Examination Part C – Assessment and Evaluation 19.",True,0.800,fast_extractive,fast_extractive,document3.pdf,3,4.0000,document3.pdf,5,4.0000,document1.pdf,2,2.0000,0.005,False,document3.pdf; document3.pdf; document1.pdf,3; 5; 2,4.0000; 4.0000; 2.0000
Q030,Course-e kon kon dhoroner Formal Letter include kora hoyeche?,banglish,ENG (CSE) 101,topics,topics,verified,banglish,banglish,True,"Order, apology, complaint and request letters.","Ei information-ta: Topics include 15. Alignment of topics of the courses with CLOs: SL Topic/ Content Course Outcome 1 Overview of the syllabus, Introduction to basic grammar like Articles CLO1 2 Subject Verb Agreement and Prepositions; Quiz 1 CLO1 3 Pronouns and possessives, Reading comprehension CLO1, CLO2 4 Tense; Class Test 1 CLO1 5 letter writing (Order, Apology, Complain, Request) CLO3 6 Email Writing CLO4 7 Review of Midterm Syllabus MIDTERM EXAM 8 Discussion of Midterm Exam Result, Conditional Sentences CLO1, CLO2 9 Joining sentences CLO1 10 Modals Verbs, Quiz 2 CLO1 11 Commonly confusing words CLO2 12 Punctuation, capital letters and Spelling (Error Correction) CLO1, CLO2 13 Film and book review; Presentation CLO4 14 Paragraph writing and Review of Final Exam Syllabus CLO3, CLO4.",True,0.800,structured_extractive,structured_extractive,document3.pdf,2,18.0000,document1.pdf,2,12.0000,document2.pdf,2,10.0000,0.004,False,document3.pdf; document1.pdf; document2.pdf,2; 2; 2,18.0000; 12.0000; 10.0000
Q031,What is taught under the Email Writing topic?,english,ENG (CSE) 101,topics,topics,verified,english,english,True,The use of email and the proper format of professional email are taught.,"Topics include 15. Alignment of topics of the courses with CLOs: SL Topic/ Content Course Outcome 1 Overview of the syllabus, Introduction to basic grammar like Articles CLO1 2 Subject Verb Agreement and Prepositions; Quiz 1 CLO1 3 Pronouns and possessives, Reading comprehension CLO1, CLO2 4 Tense; Class Test 1 CLO1 5 letter writing (Order, Apology, Complain, Request) CLO3 6 Email Writing CLO4 7 Review of Midterm Syllabus MIDTERM EXAM 8 Discussion of Midterm Exam Result, Conditional Sentences CLO1, CLO2 9 Joining sentences CLO1 10 Modals Verbs, Quiz 2 CLO1 11 Commonly confusing words CLO2 12 Punctuation, capital letters and Spelling (Error Correction) CLO1, CLO2 13 Film and book review; Presentation CLO4 14 Paragraph writing and Review of Final Exam Syllabus CLO3, CLO4.",True,0.286,structured_extractive,structured_extractive,document3.pdf,2,22.0000,document2.pdf,2,11.0000,document1.pdf,2,10.0000,0.005,False,document3.pdf; document2.pdf; document1.pdf,2; 2; 2,22.0000; 11.0000; 10.0000
Q031,Email Writing-এর অধীনে কী শেখানো হয়?,bangla,ENG (CSE) 101,topics,topics,verified,bangla,bangla,True,The use of email and the proper format of professional email are taught.,"উত্তর: Topics include 15. Alignment of topics of the courses with CLOs: SL Topic/ Content Course Outcome 1 Overview of the syllabus, Introduction to basic grammar like Articles CLO1 2 Subject Verb Agreement and Prepositions; Quiz 1 CLO1 3 Pronouns and possessives, Reading comprehension CLO1, CLO2 4 Tense; Class Test 1 CLO1 5 letter writing (Order, Apology, Complain, Request) CLO3 6 Email Writing CLO4 7 Review of Midterm Syllabus MIDTERM EXAM 8 Discussion of Midterm Exam Result, Conditional Sentences CLO1, CLO2 9 Joining sentences CLO1 10 Modals Verbs, Quiz 2 CLO1 11 Commonly confusing words CLO2 12 Punctuation, capital letters and Spelling (Error Correction) CLO1, CLO2 13 Film and book review; Presentation CLO4 14 Paragraph writing and Review of Final Exam Syllabus CLO3, CLO4.",True,0.286,structured_extractive,structured_extractive,document3.pdf,2,23.0000,document1.pdf,2,10.0000,document2.pdf,2,10.0000,0.006,False,document3.pdf; document1.pdf; document2.pdf,2; 2; 2,23.0000; 10.0000; 10.0000
Q031,Email Writing-er under-e ki shekhano hoy?,banglish,ENG (CSE) 101,topics,topics,verified,banglish,banglish,True,The use of email and the proper format of professional email are taught.,"Ei information-ta: Topics include 15. Alignment of topics of the courses with CLOs: SL Topic/ Content Course Outcome 1 Overview of the syllabus, Introduction to basic grammar like Articles CLO1 2 Subject Verb Agreement and Prepositions; Quiz 1 CLO1 3 Pronouns and possessives, Reading comprehension CLO1, CLO2 4 Tense; Class Test 1 CLO1 5 letter writing (Order, Apology, Complain, Request) CLO3 6 Email Writing CLO4 7 Review of Midterm Syllabus MIDTERM EXAM 8 Discussion of Midterm Exam Result, Conditional Sentences CLO1, CLO2 9 Joining sentences CLO1 10 Modals Verbs, Quiz 2 CLO1 11 Commonly confusing words CLO2 12 Punctuation, capital letters and Spelling (Error Correction) CLO1, CLO2 13 Film and book review; Presentation CLO4 14 Paragraph writing and Review of Final Exam Syllabus CLO3, CLO4.",True,0.286,structured_extractive,structured_extractive,document3.pdf,2,24.0000,document2.pdf,2,13.0000,document1.pdf,2,11.0000,0.005,False,document3.pdf; document2.pdf; document1.pdf,2; 2; 2,24.0000; 13.0000; 11.0000
Q032,What topic is covered after the Mid-Term Examination?,english,ENG (CSE) 101,weekly_content,topics,verified,english,english,True,Conditional Sentences.,"Topics include 15. Alignment of topics of the courses with CLOs: SL Topic/ Content Course Outcome 1 Overview of the syllabus, Introduction to basic grammar like Articles CLO1 2 Subject Verb Agreement and Prepositions; Quiz 1 CLO1 3 Pronouns and possessives, Reading comprehension CLO1, CLO2 4 Tense; Class Test 1 CLO1 5 letter writing (Order, Apology, Complain, Request) CLO3 6 Email Writing CLO4 7 Review of Midterm Syllabus MIDTERM EXAM 8 Discussion of Midterm Exam Result, Conditional Sentences CLO1, CLO2 9 Joining sentences CLO1 10 Modals Verbs, Quiz 2 CLO1 11 Commonly confusing words CLO2 12 Punctuation, capital letters and Spelling (Error Correction) CLO1, CLO2 13 Film and book review; Presentation CLO4 14 Paragraph writing and Review of Final Exam Syllabus CLO3, CLO4.",True,1.000,structured_extractive,structured_extractive,document3.pdf,2,20.0000,document1.pdf,2,14.0000,document1.pdf,3,13.0000,0.003,False,document3.pdf; document1.pdf; document1.pdf,2; 2; 3,20.0000; 14.0000; 13.0000
Q032,Mid-Term Examination-এর পর কোন বিষয় পড়ানো হয়?,bangla,ENG (CSE) 101,weekly_content,topics,verified,bangla,bangla,True,Conditional Sentences.,"উত্তর: Topics include 15. Alignment of topics of the courses with CLOs: SL Topic/ Content Course Outcome 1 Overview of the syllabus, Introduction to basic grammar like Articles CLO1 2 Subject Verb Agreement and Prepositions; Quiz 1 CLO1 3 Pronouns and possessives, Reading comprehension CLO1, CLO2 4 Tense; Class Test 1 CLO1 5 letter writing (Order, Apology, Complain, Request) CLO3 6 Email Writing CLO4 7 Review of Midterm Syllabus MIDTERM EXAM 8 Discussion of Midterm Exam Result, Conditional Sentences CLO1, CLO2 9 Joining sentences CLO1 10 Modals Verbs, Quiz 2 CLO1 11 Commonly confusing words CLO2 12 Punctuation, capital letters and Spelling (Error Correction) CLO1, CLO2 13 Film and book review; Presentation CLO4 14 Paragraph writing and Review of Final Exam Syllabus CLO3, CLO4.",True,1.000,structured_extractive,structured_extractive,document3.pdf,2,18.0000,document1.pdf,2,14.0000,document1.pdf,3,12.0000,0.005,False,document3.pdf; document1.pdf; document1.pdf,2; 2; 3,18.0000; 14.0000; 12.0000
Q032,Mid-Term Examination-er por kon topic porano hoy?,banglish,ENG (CSE) 101,weekly_content,topics,verified,banglish,banglish,True,Conditional Sentences.,"Ei information-ta: Topics include 15. Alignment of topics of the courses with CLOs: SL Topic/ Content Course Outcome 1 Overview of the syllabus, Introduction to basic grammar like Articles CLO1 2 Subject Verb Agreement and Prepositions; Quiz 1 CLO1 3 Pronouns and possessives, Reading comprehension CLO1, CLO2 4 Tense; Class Test 1 CLO1 5 letter writing (Order, Apology, Complain, Request) CLO3 6 Email Writing CLO4 7 Review of Midterm Syllabus MIDTERM EXAM 8 Discussion of Midterm Exam Result, Conditional Sentences CLO1, CLO2 9 Joining sentences CLO1 10 Modals Verbs, Quiz 2 CLO1 11 Commonly confusing words CLO2 12 Punctuation, capital letters and Spelling (Error Correction) CLO1, CLO2 13 Film and book review; Presentation CLO4 14 Paragraph writing and Review of Final Exam Syllabus CLO3, CLO4.",True,1.000,structured_extractive,structured_extractive,document3.pdf,2,21.0000,document1.pdf,2,15.0000,document1.pdf,3,14.0000,0.005,False,document3.pdf; document1.pdf; document1.pdf,2; 2; 3,21.0000; 15.0000; 14.0000
Q033,What is the focus of the Modals Verbs topic?,english,ENG (CSE) 101,topics,topics,needs_review,english,english,True,The focus is understanding the use of modal verbs in sentences.,"Topics include 15. Alignment of topics of the courses with CLOs: SL Topic/ Content Course Outcome 1 Overview of the syllabus, Introduction to basic grammar like Articles CLO1 2 Subject Verb Agreement and Prepositions; Quiz 1 CLO1 3 Pronouns and possessives, Reading comprehension CLO1, CLO2 4 Tense; Class Test 1 CLO1 5 letter writing (Order, Apology, Complain, Request) CLO3 6 Email Writing CLO4 7 Review of Midterm Syllabus MIDTERM EXAM 8 Discussion of Midterm Exam Result, Conditional Sentences CLO1, CLO2 9 Joining sentences CLO1 10 Modals Verbs, Quiz 2 CLO1 11 Commonly confusing words CLO2 12 Punctuation, capital letters and Spelling (Error Correction) CLO1, CLO2 13 Film and book review; Presentation CLO4 14 Paragraph writing and Review of Final Exam Syllabus CLO3, CLO4.",True,0.375,structured_extractive,structured_extractive,document3.pdf,2,22.0000,document1.pdf,2,10.0000,document2.pdf,2,10.0000,0.003,False,document3.pdf; document1.pdf; document2.pdf,2; 2; 2,22.0000; 10.0000; 10.0000
Q033,Modals Verbs বিষয়টির মূল লক্ষ্য কী?,bangla,ENG (CSE) 101,topics,topics,needs_review,bangla,bangla,True,The focus is understanding the use of modal verbs in sentences.,"উত্তর: Topics include 15. Alignment of topics of the courses with CLOs: SL Topic/ Content Course Outcome 1 Overview of the syllabus, Introduction to basic grammar like Articles CLO1 2 Subject Verb Agreement and Prepositions; Quiz 1 CLO1 3 Pronouns and possessives, Reading comprehension CLO1, CLO2 4 Tense; Class Test 1 CLO1 5 letter writing (Order, Apology, Complain, Request) CLO3 6 Email Writing CLO4 7 Review of Midterm Syllabus MIDTERM EXAM 8 Discussion of Midterm Exam Result, Conditional Sentences CLO1, CLO2 9 Joining sentences CLO1 10 Modals Verbs, Quiz 2 CLO1 11 Commonly confusing words CLO2 12 Punctuation, capital letters and Spelling (Error Correction) CLO1, CLO2 13 Film and book review; Presentation CLO4 14 Paragraph writing and Review of Final Exam Syllabus CLO3, CLO4.",True,0.375,structured_extractive,structured_extractive,document3.pdf,2,20.0000,document1.pdf,2,10.0000,document2.pdf,2,10.0000,0.003,False,document3.pdf; document1.pdf; document2.pdf,2; 2; 2,20.0000; 10.0000; 10.0000
Q033,Modals Verbs topic-er main focus ki?,banglish,ENG (CSE) 101,topics,topics,needs_review,banglish,banglish,True,The focus is understanding the use of modal verbs in sentences.,"Ei information-ta: Topics include 15. Alignment of topics of the courses with CLOs: SL Topic/ Content Course Outcome 1 Overview of the syllabus, Introduction to basic grammar like Articles CLO1 2 Subject Verb Agreement and Prepositions; Quiz 1 CLO1 3 Pronouns and possessives, Reading comprehension CLO1, CLO2 4 Tense; Class Test 1 CLO1 5 letter writing (Order, Apology, Complain, Request) CLO3 6 Email Writing CLO4 7 Review of Midterm Syllabus MIDTERM EXAM 8 Discussion of Midterm Exam Result, Conditional Sentences CLO1, CLO2 9 Joining sentences CLO1 10 Modals Verbs, Quiz 2 CLO1 11 Commonly confusing words CLO2 12 Punctuation, capital letters and Spelling (Error Correction) CLO1, CLO2 13 Film and book review; Presentation CLO4 14 Paragraph writing and Review of Final Exam Syllabus CLO3, CLO4.",True,0.375,structured_extractive,structured_extractive,document3.pdf,2,24.0000,document2.pdf,2,13.0000,document1.pdf,2,12.0000,0.004,False,document3.pdf; document2.pdf; document1.pdf,2; 2; 2,24.0000; 13.0000; 12.0000
Q034,What are commonly confusing words according to the course outline?,english,ENG (CSE) 101,topics,unknown,needs_review,english,english,True,Identifying homonyms and homophones and learning their proper usage.,"Relevant information from the available university documents:

Alignment of topics of the courses with CLOs: SL Topic/ Content Course Outcome 1 Overview of the syllabus, Introduction to basic grammar like Articles CLO1 2 Subject Verb Agreement and Prepositions; Quiz 1 CLO1 3 Pronouns and possessives, Reading comprehension CLO1, CLO2 4 Tense; Class Test 1 CLO1 5 letter writing (Order, Apology, Complain, Request) CLO3 6 Email Writing CLO4 7 Review of Midterm Syllabus MIDTERM EXAM 8 Discussion of Midterm Exam Result, Conditional Sentences CLO1, CLO2 9 Joining sentences CLO1 10 Modals Verbs, Quiz 2 CLO1 11 Commonly confusing words CLO2 12 Punctuation, capital letters and Spelling (Error Correction) CLO1, CLO2 13 Film and book review; Presentation CLO4 14 Paragraph writing and Review of Final Exam Syllabus CLO3, CLO4 Review of Midterm Syllabus Week 7 MID-TERM EXAMINATION Discussion of Midterm Exam Result, Conditional Sentences Understanding the use of conditionals sentences Week 8 Class notes and exercise sheets on conditional sentences Lecture and problem solving CLO1, CLO2 Modals Verbs, Quiz 2 Understanding the use of modal verbs in a sentence Week 9 Class notes and exercise sheets on modal verbs Lecture and problem solving CLO1 Commonly confusing words Identifying homonyms and homophones and learning their proper usage Week 10 Class notes and exercise sheets on homophones and homonyms Lecture and problem solving CLO2 Punctuation, capital letters and Spelling (Error Correction) Learning different types of punctuation marks and use of capitalization in constructing sentences. Assessment Techniques of each topic of the course: Topic/ Content Assessment Technique Introduction to Articles Quiz Subject Verb Agreement and Prepositions Quiz Pronouns and possessives, Reading comprehension Written Examination Tense Class Test letter writing (Order, Apology, Complain, Request) Written Examination Email Writing Class Work Conditional Sentences Written Examination Joining sentences Written Examination Modals Verbs Written Examination Commonly confusing words Written Examination Punctuation, capital letters and Spelling (Error Correction) Written Examination Film and book review Presentation Paragraph writing and Review of Final Exam Syllabus Written Examination Part C – Assessment and Evaluation 19.",True,1.000,fast_extractive,fast_extractive,document3.pdf,2,6.0000,document3.pdf,4,6.0000,document3.pdf,5,6.0000,0.004,False,document3.pdf; document3.pdf; document3.pdf,2; 4; 5,6.0000; 6.0000; 6.0000
Q034,কোর্সের Outline অনুযায়ী Commonly Confusing Words বলতে কী বোঝানো হয়েছে?,bangla,ENG (CSE) 101,topics,unknown,needs_review,bangla,bangla,True,Identifying homonyms and homophones and learning their proper usage.,"উত্তর: Alignment of topics of the courses with CLOs: SL Topic/ Content Course Outcome 1 Overview of the syllabus, Introduction to basic grammar like Articles CLO1 2 Subject Verb Agreement and Prepositions; Quiz 1 CLO1 3 Pronouns and possessives, Reading comprehension CLO1, CLO2 4 Tense; Class Test 1 CLO1 5 letter writing (Order, Apology, Complain, Request) CLO3 6 Email Writing CLO4 7 Review of Midterm Syllabus MIDTERM EXAM 8 Discussion of Midterm Exam Result, Conditional Sentences CLO1, CLO2 9 Joining sentences CLO1 10 Modals Verbs, Quiz 2 CLO1 11 Commonly confusing words CLO2 12 Punctuation, capital letters and Spelling (Error Correction) CLO1, CLO2 13 Film and book review; Presentation CLO4 14 Paragraph writing and Review of Final Exam Syllabus CLO3, CLO4 Review of Midterm Syllabus Week 7 MID-TERM EXAMINATION Discussion of Midterm Exam Result, Conditional Sentences Understanding the use of conditionals sentences Week 8 Class notes and exercise sheets on conditional sentences Lecture and problem solving CLO1, CLO2 Modals Verbs, Quiz 2 Understanding the use of modal verbs in a sentence Week 9 Class notes and exercise sheets on modal verbs Lecture and problem solving CLO1 Commonly confusing words Identifying homonyms and homophones and learning their proper usage Week 10 Class notes and exercise sheets on homophones and homonyms Lecture and problem solving CLO2 Punctuation, capital letters and Spelling (Error Correction) Learning different types of punctuation marks and use of capitalization in constructing sentences. Assessment Techniques of each topic of the course: Topic/ Content Assessment Technique Introduction to Articles Quiz Subject Verb Agreement and Prepositions Quiz Pronouns and possessives, Reading comprehension Written Examination Tense Class Test letter writing (Order, Apology, Complain, Request) Written Examination Email Writing Class Work Conditional Sentences Written Examination Joining sentences Written Examination Modals Verbs Written Examination Commonly confusing words Written Examination Punctuation, capital letters and Spelling (Error Correction) Written Examination Film and book review Presentation Paragraph writing and Review of Final Exam Syllabus Written Examination Part C – Assessment and Evaluation 19.",True,1.000,fast_extractive,fast_extractive,document3.pdf,2,6.0000,document3.pdf,4,6.0000,document3.pdf,5,6.0000,0.006,False,document3.pdf; document3.pdf; document3.pdf,2; 4; 5,6.0000; 6.0000; 6.0000
Q034,Course Outline onujayi Commonly Confusing Words bolte ki bojhano hoyeche?,banglish,ENG (CSE) 101,topics,unknown,needs_review,banglish,banglish,True,Identifying homonyms and homophones and learning their proper usage.,"Ei information-ta: Review of Midterm Syllabus Week 7 MID-TERM EXAMINATION Discussion of Midterm Exam Result, Conditional Sentences Understanding the use of conditionals sentences Week 8 Class notes and exercise sheets on conditional sentences Lecture and problem solving CLO1, CLO2 Modals Verbs, Quiz 2 Understanding the use of modal verbs in a sentence Week 9 Class notes and exercise sheets on modal verbs Lecture and problem solving CLO1 Commonly confusing words Identifying homonyms and homophones and learning their proper usage Week 10 Class notes and exercise sheets on homophones and homonyms Lecture and problem solving CLO2 Punctuation, capital letters and Spelling (Error Correction) Learning different types of punctuation marks and use of capitalization in constructing sentences. Alignment of topics of the courses with CLOs: SL Topic/ Content Course Outcome 1 Overview of the syllabus, Introduction to basic grammar like Articles CLO1 2 Subject Verb Agreement and Prepositions; Quiz 1 CLO1 3 Pronouns and possessives, Reading comprehension CLO1, CLO2 4 Tense; Class Test 1 CLO1 5 letter writing (Order, Apology, Complain, Request) CLO3 6 Email Writing CLO4 7 Review of Midterm Syllabus MIDTERM EXAM 8 Discussion of Midterm Exam Result, Conditional Sentences CLO1, CLO2 9 Joining sentences CLO1 10 Modals Verbs, Quiz 2 CLO1 11 Commonly confusing words CLO2 12 Punctuation, capital letters and Spelling (Error Correction) CLO1, CLO2 13 Film and book review; Presentation CLO4 14 Paragraph writing and Review of Final Exam Syllabus CLO3, CLO4 Assessment Techniques of each topic of the course: Topic/ Content Assessment Technique Introduction to Articles Quiz Subject Verb Agreement and Prepositions Quiz Pronouns and possessives, Reading comprehension Written Examination Tense Class Test letter writing (Order, Apology, Complain, Request) Written Examination Email Writing Class Work Conditional Sentences Written Examination Joining sentences Written Examination Modals Verbs Written Examination Commonly confusing words Written Examination Punctuation, capital letters and Spelling (Error Correction) Written Examination Film and book review Presentation Paragraph writing and Review of Final Exam Syllabus Written Examination Part C – Assessment and Evaluation 19.",True,1.000,fast_extractive,fast_extractive,document3.pdf,4,7.0000,document3.pdf,2,6.0000,document3.pdf,5,6.0000,0.006,False,document3.pdf; document3.pdf; document3.pdf,4; 2; 5,7.0000; 6.0000; 6.0000
Q035,What areas are covered under Error Correction?,english,ENG (CSE) 101,topics,topics,needs_review,english,english,True,"Punctuation, capital letters and spelling.","Topics include 15. Alignment of topics of the courses with CLOs: SL Topic/ Content Course Outcome 1 Overview of the syllabus, Introduction to basic grammar like Articles CLO1 2 Subject Verb Agreement and Prepositions; Quiz 1 CLO1 3 Pronouns and possessives, Reading comprehension CLO1, CLO2 4 Tense; Class Test 1 CLO1 5 letter writing (Order, Apology, Complain, Request) CLO3 6 Email Writing CLO4 7 Review of Midterm Syllabus MIDTERM EXAM 8 Discussion of Midterm Exam Result, Conditional Sentences CLO1, CLO2 9 Joining sentences CLO1 10 Modals Verbs, Quiz 2 CLO1 11 Commonly confusing words CLO2 12 Punctuation, capital letters and Spelling (Error Correction) CLO1, CLO2 13 Film and book review; Presentation CLO4 14 Paragraph writing and Review of Final Exam Syllabus CLO3, CLO4.",True,1.000,structured_extractive,structured_extractive,document3.pdf,2,23.0000,document2.pdf,2,11.0000,document1.pdf,2,10.0000,0.005,False,document3.pdf; document2.pdf; document1.pdf,2; 2; 2,23.0000; 11.0000; 10.0000
Q035,Error Correction-এর অধীনে কোন কোন বিষয় অন্তর্ভুক্ত রয়েছে?,bangla,ENG (CSE) 101,topics,topics,needs_review,bangla,bangla,True,"Punctuation, capital letters and spelling.","উত্তর: Topics include 15. Alignment of topics of the courses with CLOs: SL Topic/ Content Course Outcome 1 Overview of the syllabus, Introduction to basic grammar like Articles CLO1 2 Subject Verb Agreement and Prepositions; Quiz 1 CLO1 3 Pronouns and possessives, Reading comprehension CLO1, CLO2 4 Tense; Class Test 1 CLO1 5 letter writing (Order, Apology, Complain, Request) CLO3 6 Email Writing CLO4 7 Review of Midterm Syllabus MIDTERM EXAM 8 Discussion of Midterm Exam Result, Conditional Sentences CLO1, CLO2 9 Joining sentences CLO1 10 Modals Verbs, Quiz 2 CLO1 11 Commonly confusing words CLO2 12 Punctuation, capital letters and Spelling (Error Correction) CLO1, CLO2 13 Film and book review; Presentation CLO4 14 Paragraph writing and Review of Final Exam Syllabus CLO3, CLO4.",True,1.000,structured_extractive,structured_extractive,document3.pdf,2,23.0000,document1.pdf,2,10.0000,document2.pdf,2,10.0000,0.006,False,document3.pdf; document1.pdf; document2.pdf,2; 2; 2,23.0000; 10.0000; 10.0000
Q035,Error Correction-er under-e kon kon topic include kora hoyeche?,banglish,ENG (CSE) 101,topics,topics,needs_review,banglish,banglish,True,"Punctuation, capital letters and spelling.","Ei information-ta: Topics include 15. Alignment of topics of the courses with CLOs: SL Topic/ Content Course Outcome 1 Overview of the syllabus, Introduction to basic grammar like Articles CLO1 2 Subject Verb Agreement and Prepositions; Quiz 1 CLO1 3 Pronouns and possessives, Reading comprehension CLO1, CLO2 4 Tense; Class Test 1 CLO1 5 letter writing (Order, Apology, Complain, Request) CLO3 6 Email Writing CLO4 7 Review of Midterm Syllabus MIDTERM EXAM 8 Discussion of Midterm Exam Result, Conditional Sentences CLO1, CLO2 9 Joining sentences CLO1 10 Modals Verbs, Quiz 2 CLO1 11 Commonly confusing words CLO2 12 Punctuation, capital letters and Spelling (Error Correction) CLO1, CLO2 13 Film and book review; Presentation CLO4 14 Paragraph writing and Review of Final Exam Syllabus CLO3, CLO4.",True,1.000,structured_extractive,structured_extractive,document3.pdf,2,26.0000,document2.pdf,2,12.0000,document1.pdf,2,11.0000,0.007,False,document3.pdf; document2.pdf; document1.pdf,2; 2; 2,26.0000; 12.0000; 11.0000
Q036,What activities are included under the Film and Book Review topic?,english,ENG (CSE) 101,topics,topics,needs_review,english,english,True,Film and book review and presentation.,"Topics include 15. Alignment of topics of the courses with CLOs: SL Topic/ Content Course Outcome 1 Overview of the syllabus, Introduction to basic grammar like Articles CLO1 2 Subject Verb Agreement and Prepositions; Quiz 1 CLO1 3 Pronouns and possessives, Reading comprehension CLO1, CLO2 4 Tense; Class Test 1 CLO1 5 letter writing (Order, Apology, Complain, Request) CLO3 6 Email Writing CLO4 7 Review of Midterm Syllabus MIDTERM EXAM 8 Discussion of Midterm Exam Result, Conditional Sentences CLO1, CLO2 9 Joining sentences CLO1 10 Modals Verbs, Quiz 2 CLO1 11 Commonly confusing words CLO2 12 Punctuation, capital letters and Spelling (Error Correction) CLO1, CLO2 13 Film and book review; Presentation CLO4 14 Paragraph writing and Review of Final Exam Syllabus CLO3, CLO4.",True,1.000,structured_extractive,structured_extractive,document3.pdf,2,26.0000,document2.pdf,2,13.0000,document1.pdf,2,12.0000,0.006,False,document3.pdf; document2.pdf; document1.pdf,2; 2; 2,26.0000; 13.0000; 12.0000
Q036,Film and Book Review বিষয়ের অধীনে কোন কোন কার্যক্রম অন্তর্ভুক্ত রয়েছে?,bangla,ENG (CSE) 101,topics,topics,needs_review,bangla,bangla,True,Film and book review and presentation.,"উত্তর: Topics include 15. Alignment of topics of the courses with CLOs: SL Topic/ Content Course Outcome 1 Overview of the syllabus, Introduction to basic grammar like Articles CLO1 2 Subject Verb Agreement and Prepositions; Quiz 1 CLO1 3 Pronouns and possessives, Reading comprehension CLO1, CLO2 4 Tense; Class Test 1 CLO1 5 letter writing (Order, Apology, Complain, Request) CLO3 6 Email Writing CLO4 7 Review of Midterm Syllabus MIDTERM EXAM 8 Discussion of Midterm Exam Result, Conditional Sentences CLO1, CLO2 9 Joining sentences CLO1 10 Modals Verbs, Quiz 2 CLO1 11 Commonly confusing words CLO2 12 Punctuation, capital letters and Spelling (Error Correction) CLO1, CLO2 13 Film and book review; Presentation CLO4 14 Paragraph writing and Review of Final Exam Syllabus CLO3, CLO4.",True,1.000,structured_extractive,structured_extractive,document3.pdf,2,22.0000,document1.pdf,2,10.0000,document2.pdf,2,10.0000,0.005,False,document3.pdf; document1.pdf; document2.pdf,2; 2; 2,22.0000; 10.0000; 10.0000
Q036,Film and Book Review topic-er under-e kon kon activity include kora hoyeche?,banglish,ENG (CSE) 101,topics,topics,needs_review,banglish,banglish,True,Film and book review and presentation.,"Ei information-ta: Topics include 15. Alignment of topics of the courses with CLOs: SL Topic/ Content Course Outcome 1 Overview of the syllabus, Introduction to basic grammar like Articles CLO1 2 Subject Verb Agreement and Prepositions; Quiz 1 CLO1 3 Pronouns and possessives, Reading comprehension CLO1, CLO2 4 Tense; Class Test 1 CLO1 5 letter writing (Order, Apology, Complain, Request) CLO3 6 Email Writing CLO4 7 Review of Midterm Syllabus MIDTERM EXAM 8 Discussion of Midterm Exam Result, Conditional Sentences CLO1, CLO2 9 Joining sentences CLO1 10 Modals Verbs, Quiz 2 CLO1 11 Commonly confusing words CLO2 12 Punctuation, capital letters and Spelling (Error Correction) CLO1, CLO2 13 Film and book review; Presentation CLO4 14 Paragraph writing and Review of Final Exam Syllabus CLO3, CLO4.",True,1.000,structured_extractive,structured_extractive,document3.pdf,2,25.0000,document2.pdf,2,12.0000,document1.pdf,2,11.0000,0.008,False,document3.pdf; document2.pdf; document1.pdf,2; 2; 2,25.0000; 12.0000; 11.0000
