question_id,language,question,reference,final_answer,final_status,answer_strategy,generation_used,generation_attempts,retry_used,support_status,pre_generation_support_status,evidence_available,target_language,canonical_answer,canonical_successful,canonical_validation_reason,target_language_realization,realization_successful,realization_validation_reason,language_validation_passed,language_validation_reason,runtime_language_validation_passed,grounding_validation_passed,grounding_validation_reason,generation_rejection_reason,fact_tokens_required,fact_tokens_preserved,fact_preservation_applicable,automatic_precision,automatic_recall,automatic_f1,source,page,supporting_excerpt,retrieval_seconds,answering_seconds,canonical_generation_seconds,language_realization_seconds,generation_seconds,retry_seconds,total_seconds,prompt_tokens,completion_tokens,rss_bytes,available_ram_bytes,swap_used_bytes,error,answer_bank_enabled,reranker_enabled
Q058,banglish,CSE 209 Digital Logic & System Design course-er credit koto?,CSE 209 Digital Logic & System Design 4.00-credit course.,CSE 209 course-er credit 4.00.,ANSWER_RETURNED,structured_exact,False,0,False,supported,supported,True,banglish,,False,,,False,,True,BANGLISH_MARKERS_PRESENT,True,False,WRONG_POLARITY,,"['209', '4.00', 'cse209']",True,True,0.4,0.25,0.3076923076923077,curricula_BSc-Curriculum-New.pdf,73,"Course Code: CSE 209 Course Title: Digital Logic & System Design Credits: 4.00 Prerequisite: None Boolean Algebra: truth tables, canonical and standard forms of functions, logic operations; Simplification of functions: Karnaugh map, SOP and POS methods, non -degenerate terms, don‘t care conditions, tabulation method; Logic gates: AND, OR, NOT and universal gates, NAND, NOR, wired -OR and wired-AND implementation; Com…",0.18019809999987046,0.00011499999982333975,0.0,0.0,0.0,0.0,0.18387340000026597,0,0,5234954240,185466880,1729118208,,False,False
Q059,english,How many credits is CSE 210 Digital Logic & System Design Lab?,CSE 210 Digital Logic & System Design Lab is a 1.50-credit course.,CSE 210 carries 1.50 credits.,ANSWER_RETURNED,structured_exact,False,0,False,supported,supported,True,english,,False,,,False,NOT_REQUIRED,True,ENGLISH_BODY_VALID,True,True,FACTUAL_TOKENS_SUPPORTED,,"['1.50', '210', 'cse210']",True,True,0.4,0.2,0.26666666666666666,curricula_BSc-Curriculum-New.pdf,73,Course Code: CSE 210 Course Title: Digital Logic & System Design Lab Credits: 1.50 Prerequisite: None Laboratory work will be based on the theory classes.,0.17938169999979436,0.00019629999951575883,0.0,0.0,0.0,0.0,0.18284240000048158,0,0,5233631232,185761792,1728856064,,False,False
Q059,bangla,CSE 210 Digital Logic & System Design Lab কোর্সটির ক্রেডিট কত?,CSE 210 Digital Logic & System Design Lab 1.50 ক্রেডিটের কোর্স।,CSE 210 কোর্সটির ক্রেডিট 1.50।,ANSWER_RETURNED,structured_exact,False,0,False,supported,supported,True,bangla,,False,,,False,,True,BANGLA_BODY_MEANINGFUL,True,False,SEMANTIC_CONTRACT_UNCERTAIN,,"['1.50', '210', 'cse210']",True,True,0.6,0.3,0.4,curricula_BSc-Curriculum-New.pdf,73,Course Code: CSE 210 Course Title: Digital Logic & System Design Lab Credits: 1.50 Prerequisite: None Laboratory work will be based on the theory classes.,0.19506730000011885,0.00014900000041961903,0.0,0.0,0.0,0.0,0.19884660000025178,0,0,5234933760,174538752,1728856064,,False,False
Q059,banglish,CSE 210 Digital Logic & System Design Lab course-er credit koto?,CSE 210 Digital Logic & System Design Lab 1.50-credit course.,CSE 210 course-er credit 1.50.,ANSWER_RETURNED,structured_exact,False,0,False,supported,supported,True,banglish,,False,,,False,,True,BANGLISH_MARKERS_PRESENT,True,False,SEMANTIC_CONTRACT_UNCERTAIN,,"['1.50', '210', 'cse210']",True,True,0.4,0.2222222222222222,0.2857142857142857,curricula_BSc-Curriculum-New.pdf,73,Course Code: CSE 210 Course Title: Digital Logic & System Design Lab Credits: 1.50 Prerequisite: None Laboratory work will be based on the theory classes.,0.19327849999990576,0.00012210000022605527,0.0,0.0,0.0,0.0,0.1966722999995909,0,0,5234970624,176447488,1728856064,,False,False
Q060,english,How many credits is CSE 211 Database Systems?,CSE 211 Database Systems is a 3.00-credit course.,CSE 211 carries 3.00 credits.,ANSWER_RETURNED,structured_exact,False,0,False,supported,supported,True,english,,False,,,False,NOT_REQUIRED,True,ENGLISH_BODY_VALID,True,True,FACTUAL_TOKENS_SUPPORTED,,"['211', '3.00', 'cse211']",True,True,0.4,0.2857142857142857,0.3333333333333333,curricula_BSc-Curriculum-New.pdf,73,"Course Code: CSE 211 Course Title: Database Systems Credits: 3.00 Prerequisite: None Introduction: Purpose of Database Systems, Data Abstraction, Data Models, Instances and Sc hemes, Data Independence, Data Definition Language, Data Manipulation Language, Database Manager, Database administrator, Database Users, Overall System Structure, Advantages and Disadvantage of a Database Systems. Data Mining and analysis, Dat…",0.20444570000017848,0.0002733000001171604,0.0,0.0,0.0,0.0,0.20756020000044373,0,0,5234647040,176287744,1728856064,,False,False
Q060,bangla,CSE 211 Database Systems কোর্সটির ক্রেডিট কত?,CSE 211 Database Systems 3.00 ক্রেডিটের কোর্স।,CSE 211 কোর্সটির ক্রেডিট 3.00।,ANSWER_RETURNED,structured_exact,False,0,False,supported,supported,True,bangla,,False,,,False,,True,BANGLA_BODY_MEANINGFUL,True,False,SEMANTIC_CONTRACT_UNCERTAIN,,"['211', '3.00', 'cse211']",True,True,0.6,0.42857142857142855,0.5,curricula_BSc-Curriculum-New.pdf,73,"Course Code: CSE 211 Course Title: Database Systems Credits: 3.00 Prerequisite: None Introduction: Purpose of Database Systems, Data Abstraction, Data Models, Instances and Sc hemes, Data Independence, Data Definition Language, Data Manipulation Language, Database Manager, Database administrator, Database Users, Overall System Structure, Advantages and Disadvantage of a Database Systems. Data Mining and analysis, Dat…",0.2119927000003372,0.00013659999967785552,0.0,0.0,0.0,0.0,0.21502659999987372,0,0,5234663424,176361472,1728856064,,False,False
Q060,banglish,CSE 211 Database Systems course-er credit koto?,CSE 211 Database Systems 3.00-credit course.,CSE 211 course-er credit 3.00.,ANSWER_RETURNED,structured_exact,False,0,False,supported,supported,True,banglish,,False,,,False,,True,BANGLISH_MARKERS_PRESENT,True,False,SEMANTIC_CONTRACT_UNCERTAIN,,"['211', '3.00', 'cse211']",True,True,0.4,0.3333333333333333,0.3636363636363636,curricula_BSc-Curriculum-New.pdf,73,"Course Code: CSE 211 Course Title: Database Systems Credits: 3.00 Prerequisite: None Introduction: Purpose of Database Systems, Data Abstraction, Data Models, Instances and Sc hemes, Data Independence, Data Definition Language, Data Manipulation Language, Database Manager, Database administrator, Database Users, Overall System Structure, Advantages and Disadvantage of a Database Systems. Data Mining and analysis, Dat…",0.20645080000031157,0.00011650000033114338,0.0,0.0,0.0,0.0,0.21001539999997476,0,0,5234663424,173072384,1728856064,,False,False
Q061,english,How many credits is CSE 212 Database Systems Lab?,CSE 212 Database Systems Lab is a 1.50-credit course.,CSE 212 carries 1.50 credits.,ANSWER_RETURNED,structured_exact,False,0,False,supported,supported,True,english,,False,,,False,NOT_REQUIRED,True,ENGLISH_BODY_VALID,True,True,FACTUAL_TOKENS_SUPPORTED,,"['1.50', '212', 'cse212']",True,True,0.4,0.25,0.3076923076923077,curricula_BSc-Curriculum-New.pdf,74,Course Code: CSE 212 Course Title: Database Systems Lab Credits: 1.50 Prerequisite: None Laboratory works based on theory classes.,0.19921179999982996,0.00023640000017621787,0.0,0.0,0.0,0.0,0.2038775999999416,0,0,5235224576,164253696,1728856064,,False,False
Q061,bangla,CSE 212 Database Systems Lab কোর্সটির ক্রেডিট কত?,CSE 212 Database Systems Lab 1.50 ক্রেডিটের কোর্স।,CSE 212 কোর্সটির ক্রেডিট 1.50।,ANSWER_RETURNED,structured_exact,False,0,False,supported,supported,True,bangla,,False,,,False,,True,BANGLA_BODY_MEANINGFUL,True,False,SEMANTIC_CONTRACT_UNCERTAIN,,"['1.50', '212', 'cse212']",True,True,0.6,0.375,0.4615384615384615,curricula_BSc-Curriculum-New.pdf,74,Course Code: CSE 212 Course Title: Database Systems Lab Credits: 1.50 Prerequisite: None Laboratory works based on theory classes.,0.17891469999995024,0.00011529999937920365,0.0,0.0,0.0,0.0,0.1821060000002035,0,0,5235232768,165580800,1728856064,,False,False
Q061,banglish,CSE 212 Database Systems Lab course-er credit koto?,CSE 212 Database Systems Lab 1.50-credit course.,CSE 212 course-er credit 1.50.,ANSWER_RETURNED,structured_exact,False,0,False,supported,supported,True,banglish,,False,,,False,,True,BANGLISH_MARKERS_PRESENT,True,False,SEMANTIC_CONTRACT_UNCERTAIN,,"['1.50', '212', 'cse212']",True,True,0.4,0.2857142857142857,0.3333333333333333,curricula_BSc-Curriculum-New.pdf,74,Course Code: CSE 212 Course Title: Database Systems Lab Credits: 1.50 Prerequisite: None Laboratory works based on theory classes.,0.17008030000033614,0.0001201999994009384,0.0,0.0,0.0,0.0,0.1734161000003951,0,0,5235236864,166154240,1728856064,,False,False
Q062,english,How many credits is MTH 205 Math IV: Differential Equations and Fourier and Laplace Transformations?,MTH 205 Math IV: Differential Equations and Fourier and Laplace Transformations is a 3.00-credit course.,MTH 205 carries 3.00 credits.,ANSWER_RETURNED,structured_exact,False,0,False,supported,supported,True,english,,False,,,False,NOT_REQUIRED,True,ENGLISH_BODY_VALID,True,False,MISSING_REQUIRED_ENTITY,,"['205', '3.00', 'mth205']",True,True,0.4,0.15384615384615385,0.2222222222222222,curricula_BSc-Curriculum-New.pdf,53,MTH 205 Math IV: Differential Equations and Fourier and Laplace Transformations. 3.00 MTH 201,0.21608909999940806,0.00011499999982333975,0.0,0.0,0.0,0.0,0.21980160000020987,0,0,5236469760,171954176,1728724992,,False,False
Q062,bangla,MTH 205 Math IV: Differential Equations and Fourier and Laplace Transformations কোর্সটির ক্রেডিট কত?,MTH 205 Math IV: Differential Equations and Fourier and Laplace Transformations 3.00 ক্রেডিটের কোর্স।,MTH 205 কোর্সটির ক্রেডিট 3.00।,ANSWER_RETURNED,structured_exact,False,0,False,supported,supported,True,bangla,,False,,,False,,True,BANGLA_BODY_MEANINGFUL,True,False,MISSING_REQUIRED_ENTITY,,"['205', '3.00', 'mth205']",True,True,0.6,0.23076923076923078,0.33333333333333337,curricula_BSc-Curriculum-New.pdf,53,MTH 205 Math IV: Differential Equations and Fourier and Laplace Transformations. 3.00 MTH 201,0.18526780000047438,0.0001260999997612089,0.0,0.0,0.0,0.0,0.18852619999961462,0,0,5235654656,172253184,1728724992,,False,False
Q062,banglish,MTH 205 Math IV: Differential Equations and Fourier and Laplace Transformations course-er credit koto?,MTH 205 Math IV: Differential Equations and Fourier and Laplace Transformations 3.00-credit course.,MTH 205 course-er credit 3.00.,ANSWER_RETURNED,structured_exact,False,0,False,supported,supported,True,banglish,,False,,,False,,True,BANGLISH_MARKERS_PRESENT,True,False,MISSING_REQUIRED_ENTITY,,"['205', '3.00', 'mth205']",True,True,0.4,0.16666666666666666,0.23529411764705882,curricula_BSc-Curriculum-New.pdf,53,MTH 205 Math IV: Differential Equations and Fourier and Laplace Transformations. 3.00 MTH 201,0.36462659999961033,0.00011670000003505265,0.0,0.0,0.0,0.0,0.3686026999994283,0,0,5236514816,150745088,1728724992,,False,False
Q063,english,How many credits is ECN 201 Economics?,ECN 201 Economics is a 2.00-credit course.,ECN 201 carries 2.00 credits.,ANSWER_RETURNED,structured_exact,False,0,False,supported,supported,True,english,,False,,,False,NOT_REQUIRED,True,ENGLISH_BODY_VALID,True,False,MISSING_REQUIRED_ENTITY,,"['2.00', '201', 'ecn201']",True,True,0.4,0.3333333333333333,0.3636363636363636,curricula_BSc-Curriculum-New.pdf,53,ECN 201 Economics 2.00 Nil Total 19.50 Third Year First Semester Course Code Course Title Credits Pre- Requisite,0.20748860000003333,0.0001505999998698826,0.0,0.0,0.0,0.0,0.2114885000000868,0,0,5235953664,151056384,1728593920,,False,False
Q063,bangla,ECN 201 Economics কোর্সটির ক্রেডিট কত?,ECN 201 Economics 2.00 ক্রেডিটের কোর্স।,ECN 201 কোর্সটির ক্রেডিট 2.00।,ANSWER_RETURNED,structured_exact,False,0,False,supported,supported,True,bangla,,False,,,False,,True,BANGLA_BODY_MEANINGFUL,True,False,MISSING_REQUIRED_ENTITY,,"['2.00', '201', 'ecn201']",True,True,0.6,0.5,0.5454545454545454,curricula_BSc-Curriculum-New.pdf,53,ECN 201 Economics 2.00 Nil Total 19.50 Third Year First Semester Course Code Course Title Credits Pre- Requisite,0.2045700000007855,0.00021039999955974054,0.0,0.0,0.0,0.0,0.2089828000007401,0,0,5235736576,151166976,1728200704,,False,False
Q063,banglish,ECN 201 Economics course-er credit koto?,ECN 201 Economics 2.00-credit course.,ECN 201 course-er credit 2.00.,ANSWER_RETURNED,structured_exact,False,0,False,supported,supported,True,banglish,,False,,,False,,True,BANGLISH_MARKERS_PRESENT,True,False,MISSING_REQUIRED_ENTITY,,"['2.00', '201', 'ecn201']",True,True,0.4,0.4,0.4000000000000001,curricula_BSc-Curriculum-New.pdf,53,ECN 201 Economics 2.00 Nil Total 19.50 Third Year First Semester Course Code Course Title Credits Pre- Requisite,0.21185570000034204,0.00019250000059400918,0.0,0.0,0.0,0.0,0.21646990000044752,0,0,5236011008,147075072,1728200704,,False,False
Q064,english,How many credits is CSE 303 Data Communications?,CSE 303 Data Communications is a 3.00-credit course.,CSE 303 carries 3.00 credits.,ANSWER_RETURNED,structured_exact,False,0,False,supported,supported,True,english,,False,,,False,NOT_REQUIRED,True,ENGLISH_BODY_VALID,True,False,MISSING_REQUIRED_ENTITY,,"['3.00', '303', 'cse303']",True,True,0.4,0.2857142857142857,0.3333333333333333,curricula_BSc-Curriculum-New.pdf,78,"Course Code: CSE 303 Course Title: Data Communications Credits: 3.00 Prerequisite: ECE 201, PHY 101, MTH 205 Introduction to data communication model, Data communication task, Data communication standards and organization, protocol architecture, TCP/IP model and OSI model : data representation, signal encoding and signal analysis; Data Transmission Channel: channel capacity, transmission line characteristics, Baseban…",0.21069439999973838,0.0001125999997384497,0.0,0.0,0.0,0.0,0.21502820000023348,0,0,5236252672,143626240,1728200704,,False,False
Q064,bangla,CSE 303 Data Communications কোর্সটির ক্রেডিট কত?,CSE 303 Data Communications 3.00 ক্রেডিটের কোর্স।,CSE 303 কোর্সটির ক্রেডিট 3.00।,ANSWER_RETURNED,structured_exact,False,0,False,supported,supported,True,bangla,,False,,,False,,True,BANGLA_BODY_MEANINGFUL,True,False,MISSING_REQUIRED_ENTITY,,"['3.00', '303', 'cse303']",True,True,0.6,0.42857142857142855,0.5,curricula_BSc-Curriculum-New.pdf,78,"Course Code: CSE 303 Course Title: Data Communications Credits: 3.00 Prerequisite: ECE 201, PHY 101, MTH 205 Introduction to data communication model, Data communication task, Data communication standards and organization, protocol architecture, TCP/IP model and OSI model : data representation, signal encoding and signal analysis; Data Transmission Channel: channel capacity, transmission line characteristics, Baseban…",0.1928357999995569,0.0001280999995287857,0.0,0.0,0.0,0.0,0.19613289999961125,0,0,5235658752,134221824,1728200704,,False,False
Q064,banglish,CSE 303 Data Communications course-er credit koto?,CSE 303 Data Communications 3.00-credit course.,CSE 303 course-er credit 3.00.,ANSWER_RETURNED,structured_exact,False,0,False,supported,supported,True,banglish,,False,,,False,,True,BANGLISH_MARKERS_PRESENT,True,False,MISSING_REQUIRED_ENTITY,,"['3.00', '303', 'cse303']",True,True,0.4,0.3333333333333333,0.3636363636363636,curricula_BSc-Curriculum-New.pdf,78,"Course Code: CSE 303 Course Title: Data Communications Credits: 3.00 Prerequisite: ECE 201, PHY 101, MTH 205 Introduction to data communication model, Data communication task, Data communication standards and organization, protocol architecture, TCP/IP model and OSI model : data representation, signal encoding and signal analysis; Data Transmission Channel: channel capacity, transmission line characteristics, Baseban…",0.171492099999341,0.00011529999937920365,0.0,0.0,0.0,0.0,0.17448500000045897,0,0,5236539392,129171456,1728200704,,False,False
Q065,english,How many credits is CSE 304 Data Communications Lab?,CSE 304 Data Communications Lab is a 0.75-credit course.,CSE 304 carries 3.00 credits.,ANSWER_RETURNED,structured_exact,False,0,False,supported,supported,True,english,,False,,,False,NOT_REQUIRED,True,ENGLISH_BODY_VALID,True,True,FACTUAL_TOKENS_SUPPORTED,,"['0.75', '304', 'cse304']",False,True,0.4,0.25,0.3076923076923077,curricula_BSc-Curriculum-New.pdf,78,Course Code: CSE 304 Course Title: Data Communications Lab Credits: 3.00 Prerequisite: None Laboratory works based on theory classes,0.17688709999947605,0.00017449999995733378,0.0,0.0,0.0,0.0,0.17960130000028585,0,0,5236572160,132960256,1728200704,,False,False
Q065,bangla,CSE 304 Data Communications Lab কোর্সটির ক্রেডিট কত?,CSE 304 Data Communications Lab 0.75 ক্রেডিটের কোর্স।,CSE 304 কোর্সটির ক্রেডিট 3.00।,ANSWER_RETURNED,structured_exact,False,0,False,supported,supported,True,bangla,,False,,,False,,True,BANGLA_BODY_MEANINGFUL,True,False,SEMANTIC_CONTRACT_UNCERTAIN,,"['0.75', '304', 'cse304']",False,True,0.4,0.25,0.3076923076923077,curricula_BSc-Curriculum-New.pdf,78,Course Code: CSE 304 Course Title: Data Communications Lab Credits: 3.00 Prerequisite: None Laboratory works based on theory classes,0.17990800000006857,0.00010939999992842786,0.0,0.0,0.0,0.0,0.18261989999973594,0,0,5237051392,133394432,1728032768,,False,False
Q065,banglish,CSE 304 Data Communications Lab course-er credit koto?,CSE 304 Data Communications Lab 0.75-credit course.,CSE 304 course-er credit 3.00.,ANSWER_RETURNED,structured_exact,False,0,False,supported,supported,True,banglish,,False,,,False,,True,BANGLISH_MARKERS_PRESENT,True,False,SEMANTIC_CONTRACT_UNCERTAIN,,"['0.75', '304', 'cse304']",False,True,0.4,0.2857142857142857,0.3333333333333333,curricula_BSc-Curriculum-New.pdf,78,Course Code: CSE 304 Course Title: Data Communications Lab Credits: 3.00 Prerequisite: None Laboratory works based on theory classes,0.16855609999947774,9.419999969395576e-05,0.0,0.0,0.0,0.0,0.17192080000040733,0,0,5237051392,131633152,1727770624,,False,False
Q066,english,How many credits is CSE 305 System Analysis and Design?,CSE 305 System Analysis and Design is a 3.00-credit course.,CSE 305 carries 3.00 credits.,ANSWER_RETURNED,structured_exact,False,0,False,supported,supported,True,english,,False,,,False,NOT_REQUIRED,True,ENGLISH_BODY_VALID,True,False,MISSING_REQUIRED_ENTITY,,"['3.00', '305', 'cse305']",True,True,0.4,0.2222222222222222,0.2857142857142857,curricula_BSc-Curriculum-New.pdf,53,CSE 305 System Analysis and Design 3.00 CSE 211,0.1985697000000073,0.00011270000049989903,0.0,0.0,0.0,0.0,0.20159849999981816,0,0,5237219328,128446464,1727770624,,False,False
Q066,bangla,CSE 305 System Analysis and Design কোর্সটির ক্রেডিট কত?,CSE 305 System Analysis and Design 3.00 ক্রেডিটের কোর্স।,CSE 305 কোর্সটির ক্রেডিট 3.00।,ANSWER_RETURNED,structured_exact,False,0,False,supported,supported,True,bangla,,False,,,False,,True,BANGLA_BODY_MEANINGFUL,True,False,MISSING_REQUIRED_ENTITY,,"['3.00', '305', 'cse305']",True,True,0.6,0.3333333333333333,0.42857142857142855,curricula_BSc-Curriculum-New.pdf,53,CSE 305 System Analysis and Design 3.00 CSE 211,0.19911490000049525,0.00012629999946511816,0.0,0.0,0.0,0.0,0.20208410000032018,0,0,5237997568,131846144,1727770624,,False,False
Q066,banglish,CSE 305 System Analysis and Design course-er credit koto?,CSE 305 System Analysis and Design 3.00-credit course.,CSE 305 course-er credit 3.00.,ANSWER_RETURNED,structured_exact,False,0,False,supported,supported,True,banglish,,False,,,False,,True,BANGLISH_MARKERS_PRESENT,True,False,MISSING_REQUIRED_ENTITY,,"['3.00', '305', 'cse305']",True,True,0.4,0.25,0.3076923076923077,curricula_BSc-Curriculum-New.pdf,75,"Course Code: CSE 305 Course Title: System Analysis and Design Credits: 3.00 Prerequisite: CSE 211 Introduction to System analysis, concepts, understanding and modeling organization Systems, System development life cycle(SDLC), structured analysis and struc tured design, object oriented analysis and design, Different types of information, Qualities of information, Analysis оf Information requirements for modern organi…",0.20516289999977744,0.00014729999929841142,0.0,0.0,0.0,0.0,0.209347500000149,0,0,5238001664,123187200,1727766528,,False,False
Q067,english,How many credits is CSE 306 System Analysis & Design Lab?,CSE 306 System Analysis & Design Lab is a 0.75-credit course.,CSE 306 carries 0.75 credits.,ANSWER_RETURNED,structured_exact,False,0,False,supported,supported,True,english,,False,,,False,NOT_REQUIRED,True,ENGLISH_BODY_VALID,True,False,MISSING_REQUIRED_ENTITY,,"['0.75', '306', 'cse306']",True,True,0.4,0.2222222222222222,0.2857142857142857,curricula_BSc-Curriculum-New.pdf,53,CSE 306 System Analysis & Design Lab 0.75 CSE 212,0.23634820000006584,0.00011770000037358841,0.0,0.0,0.0,0.0,0.24044540000068082,0,0,5235367936,97771520,1727762432,,False,False
Q067,bangla,CSE 306 System Analysis & Design Lab কোর্সটির ক্রেডিট কত?,CSE 306 System Analysis & Design Lab 0.75 ক্রেডিটের কোর্স।,CSE 306 কোর্সটির ক্রেডিট 0.75।,ANSWER_RETURNED,structured_exact,False,0,False,supported,supported,True,bangla,,False,,,False,,True,BANGLA_BODY_MEANINGFUL,True,False,MISSING_REQUIRED_ENTITY,,"['0.75', '306', 'cse306']",True,True,0.6,0.3333333333333333,0.42857142857142855,curricula_BSc-Curriculum-New.pdf,53,CSE 306 System Analysis & Design Lab 0.75 CSE 212,0.2287283000005118,0.00016289999985019676,0.0,0.0,0.0,0.0,0.23250009999992471,0,0,5172617216,133672960,1727631360,,False,False
Q067,banglish,CSE 306 System Analysis & Design Lab course-er credit koto?,CSE 306 System Analysis & Design Lab 0.75-credit course.,CSE 306 course-er credit 0.75.,ANSWER_RETURNED,structured_exact,False,0,False,supported,supported,True,banglish,,False,,,False,,True,BANGLISH_MARKERS_PRESENT,True,False,MISSING_REQUIRED_ENTITY,,"['0.75', '306', 'cse306']",True,True,0.4,0.25,0.3076923076923077,curricula_BSc-Curriculum-New.pdf,76,"Course Code: CSE 306 Course Title: System Analysis & Design Lab Credits: 0.75 Prerequisite: CSE 212 This Lab consists of practice and presentation of the system analysis and designing tools. Students demonstrate the techniques and skills of analyzing and designing a system in order to build an automated solution (software). The software pr oject will be fixed at the beginning of the semester, preferably pre -defined…",0.20416199999999662,0.00014340000052470714,0.0,0.0,0.0,0.0,0.20788709999942512,0,0,5173280768,134832128,1726582784,,False,False
Q068,english,How many credits is CSE 307 Theory of Computation?,CSE 307 Theory of Computation is a 3.00-credit course.,CSE 307 carries 3.00 credits.,ANSWER_RETURNED,structured_exact,False,0,False,supported,supported,True,english,,False,,,False,NOT_REQUIRED,True,ENGLISH_BODY_VALID,True,False,MISSING_REQUIRED_ENTITY,,"['3.00', '307', 'cse307']",True,True,0.4,0.25,0.3076923076923077,curricula_BSc-Curriculum-New.pdf,53,CSE 307 Theory of Computation 3.00 CSE 207,0.1814113999998881,0.00012559999959194101,0.0,0.0,0.0,0.0,0.18478460000005725,0,0,5170860032,139186176,1726582784,,False,False
Q068,bangla,CSE 307 Theory of Computation কোর্সটির ক্রেডিট কত?,CSE 307 Theory of Computation 3.00 ক্রেডিটের কোর্স।,CSE 307 কোর্সটির ক্রেডিট 3.00।,ANSWER_RETURNED,structured_exact,False,0,False,supported,supported,True,bangla,,False,,,False,,True,BANGLA_BODY_MEANINGFUL,True,False,MISSING_REQUIRED_ENTITY,,"['3.00', '307', 'cse307']",True,True,0.6,0.375,0.4615384615384615,curricula_BSc-Curriculum-New.pdf,53,CSE 307 Theory of Computation 3.00 CSE 207,0.18141409999952884,0.00014860000010230578,0.0,0.0,0.0,0.0,0.18503080000027694,0,0,5172154368,142024704,1726582784,,False,False
Q068,banglish,CSE 307 Theory of Computation course-er credit koto?,CSE 307 Theory of Computation 3.00-credit course.,CSE 307 course-er credit 3.00.,ANSWER_RETURNED,structured_exact,False,0,False,supported,supported,True,banglish,,False,,,False,,True,BANGLISH_MARKERS_PRESENT,True,False,MISSING_REQUIRED_ENTITY,,"['3.00', '307', 'cse307']",True,True,0.4,0.2857142857142857,0.3333333333333333,curricula_BSc-Curriculum-New.pdf,53,CSE 307 Theory of Computation 3.00 CSE 207,0.306886399999712,9.759999920788687e-05,0.0,0.0,0.0,0.0,0.30967839999993885,0,0,5172195328,130801664,1726017536,,False,False
Q069,english,How many credits is CSE 309 Object Oriented Programming II: Visual and Web Programming?,CSE 309 Object Oriented Programming II: Visual and Web Programming is a 3.00-credit course.,CSE 309 carries 3.00 credits.,ANSWER_RETURNED,structured_exact,False,0,False,supported,supported,True,english,,False,,,False,NOT_REQUIRED,True,ENGLISH_BODY_VALID,True,False,MISSING_REQUIRED_ENTITY,,"['3.00', '309', 'cse309']",True,True,0.4,0.16666666666666666,0.23529411764705882,curricula_BSc-Curriculum-New.pdf,53,"CSE 309 Object Oriented Programming II:Visual and Web Programming 3.00 CSE 203, CSE 211",0.1978289999997287,0.00014679999912914354,0.0,0.0,0.0,0.0,0.20268940000005387,0,0,5172523008,131719168,1726017536,,False,False
Q069,bangla,CSE 309 Object Oriented Programming II: Visual and Web Programming কোর্সটির ক্রেডিট কত?,CSE 309 Object Oriented Programming II: Visual and Web Programming 3.00 ক্রেডিটের কোর্স।,CSE 309 কোর্সটির ক্রেডিট 3.00।,ANSWER_RETURNED,structured_exact,False,0,False,supported,supported,True,bangla,,False,,,False,,True,BANGLA_BODY_MEANINGFUL,True,False,MISSING_REQUIRED_ENTITY,,"['3.00', '309', 'cse309']",True,True,0.6,0.25,0.35294117647058826,curricula_BSc-Curriculum-New.pdf,53,"CSE 309 Object Oriented Programming II:Visual and Web Programming 3.00 CSE 203, CSE 211",0.19845780000014202,0.00012599999990925426,0.0,0.0,0.0,0.0,0.20162969999910274,0,0,5171965952,135118848,1726017536,,False,False
Q069,banglish,CSE 309 Object Oriented Programming II: Visual and Web Programming course-er credit koto?,CSE 309 Object Oriented Programming II: Visual and Web Programming 3.00-credit course.,CSE 309 course-er credit 3.00.,ANSWER_RETURNED,structured_exact,False,0,False,supported,supported,True,banglish,,False,,,False,,True,BANGLISH_MARKERS_PRESENT,True,False,MISSING_REQUIRED_ENTITY,,"['3.00', '309', 'cse309']",True,True,0.4,0.18181818181818182,0.25000000000000006,curricula_BSc-Curriculum-New.pdf,53,"CSE 309 Object Oriented Programming II:Visual and Web Programming 3.00 CSE 203, CSE 211",0.21134560000064084,0.0001140000003942987,0.0,0.0,0.0,0.0,0.2148220000008223,0,0,5172047872,120471552,1726017536,,False,False
Q070,english,How many credits is CSE 310 Object Oriented Programming II Lab: Visual and Web Programming Lab?,CSE 310 Object Oriented Programming II Lab: Visual and Web Programming Lab is a 1.50-credit course.,CSE 310 carries 1.50 credits.,ANSWER_RETURNED,structured_exact,False,0,False,supported,supported,True,english,,False,,,False,NOT_REQUIRED,True,ENGLISH_BODY_VALID,True,False,MISSING_REQUIRED_ENTITY,,"['1.50', '310', 'cse310']",True,True,0.4,0.15384615384615385,0.2222222222222222,curricula_BSc-Curriculum-New.pdf,77,Course Code: CSE 310 Course Title: Object Oriented Programming II Lab:Visual and Web Programming Lab Credits: 1.50 Prerequisite: None Laboratory work based on Visual and Web Programming (CSE 211).,0.21355289999974048,9.870000030787196e-05,0.0,0.0,0.0,0.0,0.21643560000029538,0,0,5172011008,116101120,1726017536,,False,False
