question_id,language,question,reference,final_answer,answer_strategy,generation_used,generation_attempts,retry_used,support_status,target_language,language_validation_passed,language_validation_reason,runtime_language_validation_passed,grounding_validation_passed,grounding_validation_reason,generation_rejection_reason,fact_tokens_required,fact_tokens_preserved,fact_preservation_applicable,automatic_precision,automatic_recall,automatic_f1,source,page,supporting_excerpt,retrieval_seconds,answering_seconds,generation_seconds,retry_seconds,total_seconds,prompt_tokens,completion_tokens,tokens_per_second,rss_bytes,available_ram_bytes,swap_used_bytes,error,answer_bank_enabled,reranker_enabled
Q058,english,How many credits is CSE 209 Digital Logic & System Design?,CSE 209 Digital Logic & System Design is a 4.00-credit course.,CSE 209 carries 4.00 credits.,structured_exact,False,0,False,supported,english,True,ENGLISH_BODY_VALID,True,False,WRONG_POLARITY,,"[""209"", ""4.00"", ""cse209""]",True,True,0.4,0.2222222222222222,0.2857142857142857,curricula_BSc-Curriculum-New.pdf,73,"Course Code: CSE 209 Course Title: Digital Logic & System Design Credits: 4.00 Prerequisite: None Boolean Algebra: truth tables, canonical and standard forms of functions, logic operations; Simplification of functions: Karnaugh map, SOP and POS methods, non -degenerate terms, don‘t care conditions, tabulation method; Logic gates: AND, OR, NOT and universal gates, NAND, NOR, wired -OR and wired-AND implementation; Com…",0.23475299999972776,9.900000031848322e-05,0.0,0.0,0.24012480000010328,0,0,0.0,4401262592,179294208,2050359295,,False,False
Q058,bangla,CSE 209 Digital Logic & System Design কোর্সটির ক্রেডিট কত?,CSE 209 Digital Logic & System Design 4.00 ক্রেডিটের কোর্স।,CSE 209 কোর্সটির ক্রেডিট 4.00।,structured_exact,False,0,False,supported,bangla,True,BANGLA_BODY_MEANINGFUL,True,False,WRONG_POLARITY,,"[""209"", ""4.00"", ""cse209""]",True,True,0.6,0.3333333333333333,0.42857142857142855,curricula_BSc-Curriculum-New.pdf,73,"Course Code: CSE 209 Course Title: Digital Logic & System Design Credits: 4.00 Prerequisite: None Boolean Algebra: truth tables, canonical and standard forms of functions, logic operations; Simplification of functions: Karnaugh map, SOP and POS methods, non -degenerate terms, don‘t care conditions, tabulation method; Logic gates: AND, OR, NOT and universal gates, NAND, NOR, wired -OR and wired-AND implementation; Com…",0.2341206000000966,0.00013559999979406712,0.0,0.0,0.2397532999998475,0,0,0.0,4400615424,208916480,2049970175,,False,False
Q058,banglish,CSE 209 Digital Logic & System Design course-er credit koto?,CSE 209 Digital Logic & System Design 4.00-credit course.,CSE 209 course-er credit 4.00.,structured_exact,False,0,False,supported,banglish,True,BANGLISH_MARKERS_PRESENT,True,False,WRONG_POLARITY,,"[""209"", ""4.00"", ""cse209""]",True,True,0.4,0.25,0.3076923076923077,curricula_BSc-Curriculum-New.pdf,73,"Course Code: CSE 209 Course Title: Digital Logic & System Design Credits: 4.00 Prerequisite: None Boolean Algebra: truth tables, canonical and standard forms of functions, logic operations; Simplification of functions: Karnaugh map, SOP and POS methods, non -degenerate terms, don‘t care conditions, tabulation method; Logic gates: AND, OR, NOT and universal gates, NAND, NOR, wired -OR and wired-AND implementation; Com…",0.22561499999983425,0.00013690000014321413,0.0,0.0,0.2302265999996962,0,0,0.0,4401332224,202813440,2049970175,,False,False
Q059,english,How many credits is CSE 210 Digital Logic & System Design Lab?,CSE 210 Digital Logic & System Design Lab is a 1.50-credit course.,CSE 210 carries 1.50 credits.,structured_exact,False,0,False,supported,english,True,ENGLISH_BODY_VALID,True,True,FACTUAL_TOKENS_SUPPORTED,,"[""1.50"", ""210"", ""cse210""]",True,True,0.4,0.2,0.26666666666666666,curricula_BSc-Curriculum-New.pdf,73,Course Code: CSE 210 Course Title: Digital Logic & System Design Lab Credits: 1.50 Prerequisite: None Laboratory work will be based on the theory classes.,0.23049189999983355,0.00019100000008620555,0.0,0.0,0.2345644000001812,0,0,0.0,4399566848,196612096,2049445887,,False,False
Q059,bangla,CSE 210 Digital Logic & System Design Lab কোর্সটির ক্রেডিট কত?,CSE 210 Digital Logic & System Design Lab 1.50 ক্রেডিটের কোর্স।,CSE 210 কোর্সটির ক্রেডিট 1.50।,structured_exact,False,0,False,supported,bangla,True,BANGLA_BODY_MEANINGFUL,True,False,SEMANTIC_CONTRACT_UNCERTAIN,,"[""1.50"", ""210"", ""cse210""]",True,True,0.6,0.3,0.4,curricula_BSc-Curriculum-New.pdf,73,Course Code: CSE 210 Course Title: Digital Logic & System Design Lab Credits: 1.50 Prerequisite: None Laboratory work will be based on the theory classes.,0.26768959999981234,0.0001674000000093656,0.0,0.0,0.2731770000000324,0,0,0.0,4401295360,186789888,2049445887,,False,False
Q059,banglish,CSE 210 Digital Logic & System Design Lab course-er credit koto?,CSE 210 Digital Logic & System Design Lab 1.50-credit course.,CSE 210 course-er credit 1.50.,structured_exact,False,0,False,supported,banglish,True,BANGLISH_MARKERS_PRESENT,True,False,SEMANTIC_CONTRACT_UNCERTAIN,,"[""1.50"", ""210"", ""cse210""]",True,True,0.4,0.2222222222222222,0.2857142857142857,curricula_BSc-Curriculum-New.pdf,73,Course Code: CSE 210 Course Title: Digital Logic & System Design Lab Credits: 1.50 Prerequisite: None Laboratory work will be based on the theory classes.,0.23115880000023026,0.000132200000280136,0.0,0.0,0.23565330000019458,0,0,0.0,4401352704,253341696,2047000576,,False,False
Q060,english,How many credits is CSE 211 Database Systems?,CSE 211 Database Systems is a 3.00-credit course.,CSE 211 carries 3.00 credits.,structured_exact,False,0,False,supported,english,True,ENGLISH_BODY_VALID,True,True,FACTUAL_TOKENS_SUPPORTED,,"[""211"", ""3.00"", ""cse211""]",True,True,0.4,0.2857142857142857,0.3333333333333333,curricula_BSc-Curriculum-New.pdf,73,"Course Code: CSE 211 Course Title: Database Systems Credits: 3.00 Prerequisite: None Introduction: Purpose of Database Systems, Data Abstraction, Data Models, Instances and Sc hemes, Data Independence, Data Definition Language, Data Manipulation Language, Database Manager, Database administrator, Database Users, Overall System Structure, Advantages and Disadvantage of a Database Systems. Data Mining and analysis, Dat…",0.22374189999982264,0.0004177999999228632,0.0,0.0,0.22838509999974121,0,0,0.0,4400693248,281423872,2084487168,,False,False
Q060,bangla,CSE 211 Database Systems কোর্সটির ক্রেডিট কত?,CSE 211 Database Systems 3.00 ক্রেডিটের কোর্স।,CSE 211 কোর্সটির ক্রেডিট 3.00।,structured_exact,False,0,False,supported,bangla,True,BANGLA_BODY_MEANINGFUL,True,False,SEMANTIC_CONTRACT_UNCERTAIN,,"[""211"", ""3.00"", ""cse211""]",True,True,0.6,0.42857142857142855,0.5,curricula_BSc-Curriculum-New.pdf,73,"Course Code: CSE 211 Course Title: Database Systems Credits: 3.00 Prerequisite: None Introduction: Purpose of Database Systems, Data Abstraction, Data Models, Instances and Sc hemes, Data Independence, Data Definition Language, Data Manipulation Language, Database Manager, Database administrator, Database Users, Overall System Structure, Advantages and Disadvantage of a Database Systems. Data Mining and analysis, Dat…",0.20609950000016397,0.0001498000001447508,0.0,0.0,0.21024230000011812,0,0,0.0,4400713728,423452672,2224078848,,False,False
Q060,banglish,CSE 211 Database Systems course-er credit koto?,CSE 211 Database Systems 3.00-credit course.,CSE 211 course-er credit 3.00.,structured_exact,False,0,False,supported,banglish,True,BANGLISH_MARKERS_PRESENT,True,False,SEMANTIC_CONTRACT_UNCERTAIN,,"[""211"", ""3.00"", ""cse211""]",True,True,0.4,0.3333333333333333,0.3636363636363636,curricula_BSc-Curriculum-New.pdf,73,"Course Code: CSE 211 Course Title: Database Systems Credits: 3.00 Prerequisite: None Introduction: Purpose of Database Systems, Data Abstraction, Data Models, Instances and Sc hemes, Data Independence, Data Definition Language, Data Manipulation Language, Database Manager, Database administrator, Database Users, Overall System Structure, Advantages and Disadvantage of a Database Systems. Data Mining and analysis, Dat…",0.20156339999994088,0.00010759999986476032,0.0,0.0,0.204961600000388,0,0,0.0,4400713728,461115392,2265661440,,False,False
Q061,english,How many credits is CSE 212 Database Systems Lab?,CSE 212 Database Systems Lab is a 1.50-credit course.,CSE 212 carries 1.50 credits.,structured_exact,False,0,False,supported,english,True,ENGLISH_BODY_VALID,True,True,FACTUAL_TOKENS_SUPPORTED,,"[""1.50"", ""212"", ""cse212""]",True,True,0.4,0.25,0.3076923076923077,curricula_BSc-Curriculum-New.pdf,74,Course Code: CSE 212 Course Title: Database Systems Lab Credits: 1.50 Prerequisite: None Laboratory works based on theory classes.,0.21535739999990255,0.00017359999992550001,0.0,0.0,0.21884940000018105,0,0,0.0,4401225728,492875776,2265137152,,False,False
Q061,bangla,CSE 212 Database Systems Lab কোর্সটির ক্রেডিট কত?,CSE 212 Database Systems Lab 1.50 ক্রেডিটের কোর্স।,CSE 212 কোর্সটির ক্রেডিট 1.50।,structured_exact,False,0,False,supported,bangla,True,BANGLA_BODY_MEANINGFUL,True,False,SEMANTIC_CONTRACT_UNCERTAIN,,"[""1.50"", ""212"", ""cse212""]",True,True,0.6,0.375,0.4615384615384615,curricula_BSc-Curriculum-New.pdf,74,Course Code: CSE 212 Course Title: Database Systems Lab Credits: 1.50 Prerequisite: None Laboratory works based on theory classes.,0.17252579999967566,0.00010380000003351597,0.0,0.0,0.1750910999999178,0,0,0.0,4401229824,496910336,2260819968,,False,False
Q061,banglish,CSE 212 Database Systems Lab course-er credit koto?,CSE 212 Database Systems Lab 1.50-credit course.,CSE 212 course-er credit 1.50.,structured_exact,False,0,False,supported,banglish,True,BANGLISH_MARKERS_PRESENT,True,False,SEMANTIC_CONTRACT_UNCERTAIN,,"[""1.50"", ""212"", ""cse212""]",True,True,0.4,0.2857142857142857,0.3333333333333333,curricula_BSc-Curriculum-New.pdf,74,Course Code: CSE 212 Course Title: Database Systems Lab Credits: 1.50 Prerequisite: None Laboratory works based on theory classes.,0.16424589999996897,9.030000001075678e-05,0.0,0.0,0.16684639999994033,0,0,0.0,4401229824,483868672,2246316032,,False,False
Q062,english,How many credits is MTH 205 Math IV: Differential Equations and Fourier and Laplace Transformations?,MTH 205 Math IV: Differential Equations and Fourier and Laplace Transformations is a 3.00-credit course.,MTH 205 carries 3.00 credits.,structured_exact,False,0,False,supported,english,True,ENGLISH_BODY_VALID,True,False,MISSING_REQUIRED_ENTITY,,"[""205"", ""3.00"", ""mth205""]",True,True,0.4,0.15384615384615385,0.2222222222222222,curricula_BSc-Curriculum-New.pdf,53,MTH 205 Math IV: Differential Equations and Fourier and Laplace Transformations. 3.00 MTH 201,0.20280650000040623,0.00010689999999158317,0.0,0.0,0.20586809999986144,0,0,0.0,4402307072,469348352,2222075904,,False,False
Q062,bangla,MTH 205 Math IV: Differential Equations and Fourier and Laplace Transformations কোর্সটির ক্রেডিট কত?,MTH 205 Math IV: Differential Equations and Fourier and Laplace Transformations 3.00 ক্রেডিটের কোর্স।,MTH 205 কোর্সটির ক্রেডিট 3.00।,structured_exact,False,0,False,supported,bangla,True,BANGLA_BODY_MEANINGFUL,True,False,MISSING_REQUIRED_ENTITY,,"[""205"", ""3.00"", ""mth205""]",True,True,0.6,0.23076923076923078,0.33333333333333337,curricula_BSc-Curriculum-New.pdf,53,MTH 205 Math IV: Differential Equations and Fourier and Laplace Transformations. 3.00 MTH 201,0.16958129999966332,0.00011720000020432053,0.0,0.0,0.17268390000026557,0,0,0.0,4401217536,470237184,2222075904,,False,False
Q062,banglish,MTH 205 Math IV: Differential Equations and Fourier and Laplace Transformations course-er credit koto?,MTH 205 Math IV: Differential Equations and Fourier and Laplace Transformations 3.00-credit course.,MTH 205 course-er credit 3.00.,structured_exact,False,0,False,supported,banglish,True,BANGLISH_MARKERS_PRESENT,True,False,MISSING_REQUIRED_ENTITY,,"[""205"", ""3.00"", ""mth205""]",True,True,0.4,0.16666666666666666,0.23529411764705882,curricula_BSc-Curriculum-New.pdf,53,MTH 205 Math IV: Differential Equations and Fourier and Laplace Transformations. 3.00 MTH 201,0.30529399999977613,0.00012550000019473373,0.0,0.0,0.3091575999997076,0,0,0.0,4402044928,461930496,2222075904,,False,False
Q063,english,How many credits is ECN 201 Economics?,ECN 201 Economics is a 2.00-credit course.,ECN 201 carries 2.00 credits.,structured_exact,False,0,False,supported,english,True,ENGLISH_BODY_VALID,True,False,MISSING_REQUIRED_ENTITY,,"[""2.00"", ""201"", ""ecn201""]",True,True,0.4,0.3333333333333333,0.3636363636363636,curricula_BSc-Curriculum-New.pdf,53,ECN 201 Economics 2.00 Nil Total 19.50 Third Year First Semester Course Code Course Title Credits Pre- Requisite,0.18884210000032908,0.0001129000002038083,0.0,0.0,0.19220640000003186,0,0,0.0,4401487872,464969728,2222075904,,False,False
Q063,bangla,ECN 201 Economics কোর্সটির ক্রেডিট কত?,ECN 201 Economics 2.00 ক্রেডিটের কোর্স।,ECN 201 কোর্সটির ক্রেডিট 2.00।,structured_exact,False,0,False,supported,bangla,True,BANGLA_BODY_MEANINGFUL,True,False,MISSING_REQUIRED_ENTITY,,"[""2.00"", ""201"", ""ecn201""]",True,True,0.6,0.5,0.5454545454545454,curricula_BSc-Curriculum-New.pdf,53,ECN 201 Economics 2.00 Nil Total 19.50 Third Year First Semester Course Code Course Title Credits Pre- Requisite,0.19632179999962318,0.0001268000000891334,0.0,0.0,0.2008346000002348,0,0,0.0,4401229824,450887680,2222075904,,False,False
Q063,banglish,ECN 201 Economics course-er credit koto?,ECN 201 Economics 2.00-credit course.,ECN 201 course-er credit 2.00.,structured_exact,False,0,False,supported,banglish,True,BANGLISH_MARKERS_PRESENT,True,False,MISSING_REQUIRED_ENTITY,,"[""2.00"", ""201"", ""ecn201""]",True,True,0.4,0.4,0.4000000000000001,curricula_BSc-Curriculum-New.pdf,53,ECN 201 Economics 2.00 Nil Total 19.50 Third Year First Semester Course Code Course Title Credits Pre- Requisite,0.19561539999995148,0.00014020000025993795,0.0,0.0,0.19932339999968463,0,0,0.0,4401500160,445341696,2221944832,,False,False
Q064,english,How many credits is CSE 303 Data Communications?,CSE 303 Data Communications is a 3.00-credit course.,CSE 303 carries 3.00 credits.,structured_exact,False,0,False,supported,english,True,ENGLISH_BODY_VALID,True,False,MISSING_REQUIRED_ENTITY,,"[""3.00"", ""303"", ""cse303""]",True,True,0.4,0.2857142857142857,0.3333333333333333,curricula_BSc-Curriculum-New.pdf,78,"Course Code: CSE 303 Course Title: Data Communications Credits: 3.00 Prerequisite: ECE 201, PHY 101, MTH 205 Introduction to data communication model, Data communication task, Data communication standards and organization, protocol architecture, TCP/IP model and OSI model : data representation, signal encoding and signal analysis; Data Transmission Channel: channel capacity, transmission line characteristics, Baseban…",0.1966642000002139,0.00014280000004873727,0.0,0.0,0.20070970000006128,0,0,0.0,4401754112,439652352,2221944832,,False,False
Q064,bangla,CSE 303 Data Communications কোর্সটির ক্রেডিট কত?,CSE 303 Data Communications 3.00 ক্রেডিটের কোর্স।,CSE 303 কোর্সটির ক্রেডিট 3.00।,structured_exact,False,0,False,supported,bangla,True,BANGLA_BODY_MEANINGFUL,True,False,MISSING_REQUIRED_ENTITY,,"[""3.00"", ""303"", ""cse303""]",True,True,0.6,0.42857142857142855,0.5,curricula_BSc-Curriculum-New.pdf,78,"Course Code: CSE 303 Course Title: Data Communications Credits: 3.00 Prerequisite: ECE 201, PHY 101, MTH 205 Introduction to data communication model, Data communication task, Data communication standards and organization, protocol architecture, TCP/IP model and OSI model : data representation, signal encoding and signal analysis; Data Transmission Channel: channel capacity, transmission line characteristics, Baseban…",0.19883180000033462,0.00012050000032104435,0.0,0.0,0.2021733999999924,0,0,0.0,4401176576,429527040,2221944832,,False,False
Q064,banglish,CSE 303 Data Communications course-er credit koto?,CSE 303 Data Communications 3.00-credit course.,CSE 303 course-er credit 3.00.,structured_exact,False,0,False,supported,banglish,True,BANGLISH_MARKERS_PRESENT,True,False,MISSING_REQUIRED_ENTITY,,"[""3.00"", ""303"", ""cse303""]",True,True,0.4,0.3333333333333333,0.3636363636363636,curricula_BSc-Curriculum-New.pdf,78,"Course Code: CSE 303 Course Title: Data Communications Credits: 3.00 Prerequisite: ECE 201, PHY 101, MTH 205 Introduction to data communication model, Data communication task, Data communication standards and organization, protocol architecture, TCP/IP model and OSI model : data representation, signal encoding and signal analysis; Data Transmission Channel: channel capacity, transmission line characteristics, Baseban…",0.17418210000005274,0.00010689999999158317,0.0,0.0,0.1771613000000798,0,0,0.0,4402057216,466255872,2221944832,,False,False
Q065,english,How many credits is CSE 304 Data Communications Lab?,CSE 304 Data Communications Lab is a 0.75-credit course.,CSE 304 carries 3.00 credits.,structured_exact,False,0,False,supported,english,True,ENGLISH_BODY_VALID,True,True,FACTUAL_TOKENS_SUPPORTED,,"[""0.75"", ""304"", ""cse304""]",False,True,0.4,0.25,0.3076923076923077,curricula_BSc-Curriculum-New.pdf,78,Course Code: CSE 304 Course Title: Data Communications Lab Credits: 3.00 Prerequisite: None Laboratory works based on theory classes,0.1683725999996568,0.00017149999985122122,0.0,0.0,0.17111110000041663,0,0,0.0,4402085888,455131136,2212794368,,False,False
Q065,bangla,CSE 304 Data Communications Lab কোর্সটির ক্রেডিট কত?,CSE 304 Data Communications Lab 0.75 ক্রেডিটের কোর্স।,CSE 304 কোর্সটির ক্রেডিট 3.00।,structured_exact,False,0,False,supported,bangla,True,BANGLA_BODY_MEANINGFUL,True,False,SEMANTIC_CONTRACT_UNCERTAIN,,"[""0.75"", ""304"", ""cse304""]",False,True,0.4,0.25,0.3076923076923077,curricula_BSc-Curriculum-New.pdf,78,Course Code: CSE 304 Course Title: Data Communications Lab Credits: 3.00 Prerequisite: None Laboratory works based on theory classes,0.15901190000022325,0.00010229999998045969,0.0,0.0,0.16174320000027365,0,0,0.0,4402577408,455262208,2212794368,,False,False
Q065,banglish,CSE 304 Data Communications Lab course-er credit koto?,CSE 304 Data Communications Lab 0.75-credit course.,CSE 304 course-er credit 3.00.,structured_exact,False,0,False,supported,banglish,True,BANGLISH_MARKERS_PRESENT,True,False,SEMANTIC_CONTRACT_UNCERTAIN,,"[""0.75"", ""304"", ""cse304""]",False,True,0.4,0.2857142857142857,0.3333333333333333,curricula_BSc-Curriculum-New.pdf,78,Course Code: CSE 304 Course Title: Data Communications Lab Credits: 3.00 Prerequisite: None Laboratory works based on theory classes,0.1578988000001118,8.9399999978923e-05,0.0,0.0,0.1604800999998588,0,0,0.0,4402589696,456151040,2212794368,,False,False
Q066,english,How many credits is CSE 305 System Analysis and Design?,CSE 305 System Analysis and Design is a 3.00-credit course.,CSE 305 carries 3.00 credits.,structured_exact,False,0,False,supported,english,True,ENGLISH_BODY_VALID,True,False,MISSING_REQUIRED_ENTITY,,"[""3.00"", ""305"", ""cse305""]",True,True,0.4,0.2222222222222222,0.2857142857142857,curricula_BSc-Curriculum-New.pdf,53,CSE 305 System Analysis and Design 3.00 CSE 211,0.19115999999985434,0.00014490000012301607,0.0,0.0,0.19495629999983066,0,0,0.0,4402782208,452186112,2212794368,,False,False
Q066,bangla,CSE 305 System Analysis and Design কোর্সটির ক্রেডিট কত?,CSE 305 System Analysis and Design 3.00 ক্রেডিটের কোর্স।,CSE 305 কোর্সটির ক্রেডিট 3.00।,structured_exact,False,0,False,supported,bangla,True,BANGLA_BODY_MEANINGFUL,True,False,MISSING_REQUIRED_ENTITY,,"[""3.00"", ""305"", ""cse305""]",True,True,0.6,0.3333333333333333,0.42857142857142855,curricula_BSc-Curriculum-New.pdf,53,CSE 305 System Analysis and Design 3.00 CSE 211,0.20742740000014237,0.00014759999976377003,0.0,0.0,0.21157099999982165,0,0,0.0,4403560448,464617472,2212794368,,False,False
Q066,banglish,CSE 305 System Analysis and Design course-er credit koto?,CSE 305 System Analysis and Design 3.00-credit course.,CSE 305 course-er credit 3.00.,structured_exact,False,0,False,supported,banglish,True,BANGLISH_MARKERS_PRESENT,True,False,MISSING_REQUIRED_ENTITY,,"[""3.00"", ""305"", ""cse305""]",True,True,0.4,0.25,0.3076923076923077,curricula_BSc-Curriculum-New.pdf,75,"Course Code: CSE 305 Course Title: System Analysis and Design Credits: 3.00 Prerequisite: CSE 211 Introduction to System analysis, concepts, understanding and modeling organization Systems, System development life cycle(SDLC), structured analysis and struc tured design, object oriented analysis and design, Different types of information, Qualities of information, Analysis оf Information requirements for modern organi…",0.18238540000038483,0.00010689999999158317,0.0,0.0,0.18576050000001487,0,0,0.0,4403564544,475246592,2212794368,,False,False
Q067,english,How many credits is CSE 306 System Analysis & Design Lab?,CSE 306 System Analysis & Design Lab is a 0.75-credit course.,CSE 306 carries 0.75 credits.,structured_exact,False,0,False,supported,english,True,ENGLISH_BODY_VALID,True,False,MISSING_REQUIRED_ENTITY,,"[""0.75"", ""306"", ""cse306""]",True,True,0.4,0.2222222222222222,0.2857142857142857,curricula_BSc-Curriculum-New.pdf,53,CSE 306 System Analysis & Design Lab 0.75 CSE 212,0.18300939999971888,0.00010629999997036066,0.0,0.0,0.18656650000002628,0,0,0.0,4403032064,477880320,2212794368,,False,False
Q067,bangla,CSE 306 System Analysis & Design Lab কোর্সটির ক্রেডিট কত?,CSE 306 System Analysis & Design Lab 0.75 ক্রেডিটের কোর্স।,CSE 306 কোর্সটির ক্রেডিট 0.75।,structured_exact,False,0,False,supported,bangla,True,BANGLA_BODY_MEANINGFUL,True,False,MISSING_REQUIRED_ENTITY,,"[""0.75"", ""306"", ""cse306""]",True,True,0.6,0.3333333333333333,0.42857142857142855,curricula_BSc-Curriculum-New.pdf,53,CSE 306 System Analysis & Design Lab 0.75 CSE 212,0.19319680000035078,0.0001187999996545841,0.0,0.0,0.19630480000023454,0,0,0.0,4403183616,476901376,2212794368,,False,False
Q067,banglish,CSE 306 System Analysis & Design Lab course-er credit koto?,CSE 306 System Analysis & Design Lab 0.75-credit course.,CSE 306 course-er credit 0.75.,structured_exact,False,0,False,supported,banglish,True,BANGLISH_MARKERS_PRESENT,True,False,MISSING_REQUIRED_ENTITY,,"[""0.75"", ""306"", ""cse306""]",True,True,0.4,0.25,0.3076923076923077,curricula_BSc-Curriculum-New.pdf,76,"Course Code: CSE 306 Course Title: System Analysis & Design Lab Credits: 0.75 Prerequisite: CSE 212 This Lab consists of practice and presentation of the system analysis and designing tools. Students demonstrate the techniques and skills of analyzing and designing a system in order to build an automated solution (software). The software pr oject will be fixed at the beginning of the semester, preferably pre -defined…",0.20792440000013812,0.00013730000000578002,0.0,0.0,0.21185659999991913,0,0,0.0,4403855360,543109120,2292486144,,False,False
Q068,english,How many credits is CSE 307 Theory of Computation?,CSE 307 Theory of Computation is a 3.00-credit course.,CSE 307 carries 3.00 credits.,structured_exact,False,0,False,supported,english,True,ENGLISH_BODY_VALID,True,False,MISSING_REQUIRED_ENTITY,,"[""3.00"", ""307"", ""cse307""]",True,True,0.4,0.25,0.3076923076923077,curricula_BSc-Curriculum-New.pdf,53,CSE 307 Theory of Computation 3.00 CSE 207,0.211930399999801,9.450000015931437e-05,0.0,0.0,0.21485440000014933,0,0,0.0,4401553408,722784256,2450452480,,False,False
Q068,bangla,CSE 307 Theory of Computation কোর্সটির ক্রেডিট কত?,CSE 307 Theory of Computation 3.00 ক্রেডিটের কোর্স।,CSE 307 কোর্সটির ক্রেডিট 3.00।,structured_exact,False,0,False,supported,bangla,True,BANGLA_BODY_MEANINGFUL,True,False,MISSING_REQUIRED_ENTITY,,"[""3.00"", ""307"", ""cse307""]",True,True,0.6,0.375,0.4615384615384615,curricula_BSc-Curriculum-New.pdf,53,CSE 307 Theory of Computation 3.00 CSE 207,0.3015866000000642,0.00010470000006534974,0.0,0.0,0.3046486999996887,0,0,0.0,4403249152,980099072,2700947456,,False,False
Q068,banglish,CSE 307 Theory of Computation course-er credit koto?,CSE 307 Theory of Computation 3.00-credit course.,CSE 307 course-er credit 3.00.,structured_exact,False,0,False,supported,banglish,True,BANGLISH_MARKERS_PRESENT,True,False,MISSING_REQUIRED_ENTITY,,"[""3.00"", ""307"", ""cse307""]",True,True,0.4,0.2857142857142857,0.3333333333333333,curricula_BSc-Curriculum-New.pdf,53,CSE 307 Theory of Computation 3.00 CSE 207,0.1563270999999986,9.290000025430345e-05,0.0,0.0,0.15902749999986554,0,0,0.0,4403310592,980078592,2700947456,,False,False
Q069,english,How many credits is CSE 309 Object Oriented Programming II: Visual and Web Programming?,CSE 309 Object Oriented Programming II: Visual and Web Programming is a 3.00-credit course.,CSE 309 carries 3.00 credits.,structured_exact,False,0,False,supported,english,True,ENGLISH_BODY_VALID,True,False,MISSING_REQUIRED_ENTITY,,"[""3.00"", ""309"", ""cse309""]",True,True,0.4,0.16666666666666666,0.23529411764705882,curricula_BSc-Curriculum-New.pdf,53,"CSE 309 Object Oriented Programming II:Visual and Web Programming 3.00 CSE 203, CSE 211",0.18162859999983993,0.0001077000001714623,0.0,0.0,0.18550110000023778,0,0,0.0,4403625984,966311936,2700947456,,False,False
Q069,bangla,CSE 309 Object Oriented Programming II: Visual and Web Programming কোর্সটির ক্রেডিট কত?,CSE 309 Object Oriented Programming II: Visual and Web Programming 3.00 ক্রেডিটের কোর্স।,CSE 309 কোর্সটির ক্রেডিট 3.00।,structured_exact,False,0,False,supported,bangla,True,BANGLA_BODY_MEANINGFUL,True,False,MISSING_REQUIRED_ENTITY,,"[""3.00"", ""309"", ""cse309""]",True,True,0.6,0.25,0.35294117647058826,curricula_BSc-Curriculum-New.pdf,53,"CSE 309 Object Oriented Programming II:Visual and Web Programming 3.00 CSE 203, CSE 211",0.2030283000003692,0.00011530000028869836,0.0,0.0,0.206174099999771,0,0,0.0,4403052544,971079680,2700947456,,False,False
Q069,banglish,CSE 309 Object Oriented Programming II: Visual and Web Programming course-er credit koto?,CSE 309 Object Oriented Programming II: Visual and Web Programming 3.00-credit course.,CSE 309 course-er credit 3.00.,structured_exact,False,0,False,supported,banglish,True,BANGLISH_MARKERS_PRESENT,True,False,MISSING_REQUIRED_ENTITY,,"[""3.00"", ""309"", ""cse309""]",True,True,0.4,0.18181818181818182,0.25000000000000006,curricula_BSc-Curriculum-New.pdf,53,"CSE 309 Object Oriented Programming II:Visual and Web Programming 3.00 CSE 203, CSE 211",0.19122829999969326,0.00011339999991832883,0.0,0.0,0.19505479999997988,0,0,0.0,4403048448,969027584,2696638464,,False,False
Q070,english,How many credits is CSE 310 Object Oriented Programming II Lab: Visual and Web Programming Lab?,CSE 310 Object Oriented Programming II Lab: Visual and Web Programming Lab is a 1.50-credit course.,CSE 310 carries 1.50 credits.,structured_exact,False,0,False,supported,english,True,ENGLISH_BODY_VALID,True,False,MISSING_REQUIRED_ENTITY,,"[""1.50"", ""310"", ""cse310""]",True,True,0.4,0.15384615384615385,0.2222222222222222,curricula_BSc-Curriculum-New.pdf,77,Course Code: CSE 310 Course Title: Object Oriented Programming II Lab:Visual and Web Programming Lab Credits: 1.50 Prerequisite: None Laboratory work based on Visual and Web Programming (CSE 211).,0.19735769999988406,0.00011040000026696362,0.0,0.0,0.20119660000000295,0,0,0.0,4403007488,969498624,2696638464,,False,False
Q070,bangla,CSE 310 Object Oriented Programming II Lab: Visual and Web Programming Lab কোর্সটির ক্রেডিট কত?,CSE 310 Object Oriented Programming II Lab: Visual and Web Programming Lab 1.50 ক্রেডিটের কোর্স।,CSE 310 কোর্সটির ক্রেডিট 1.50।,structured_exact,False,0,False,supported,bangla,True,BANGLA_BODY_MEANINGFUL,True,False,MISSING_REQUIRED_ENTITY,,"[""1.50"", ""310"", ""cse310""]",True,True,0.6,0.23076923076923078,0.33333333333333337,curricula_BSc-Curriculum-New.pdf,53,CSE 310 Object Oriented Programming II Lab:Visual and Web Programming Lab 1.50 Nil,0.19958839999981137,0.0001388000000588363,0.0,0.0,0.2027738000001591,0,0,0.0,4402515968,970096640,2696638464,,False,False
