question_id,language,question,reference,final_answer,answer_strategy,generation_used,generation_attempts,retry_used,support_status,target_language,language_validation_passed,language_validation_reason,runtime_language_validation_passed,grounding_validation_passed,grounding_validation_reason,fact_tokens_required,fact_tokens_preserved,fact_preservation_applicable,automatic_precision,automatic_recall,automatic_f1,source,page,supporting_excerpt,retrieval_seconds,answering_seconds,generation_seconds,retry_seconds,total_seconds,answer_bank_enabled,reranker_enabled
Q055,banglish,MTH 203 Probability & Statistics course-er credit koto?,MTH 203 Probability & Statistics 3.00-credit course.,MTH 203 course-er credit 3.00.,structured_exact,False,0,False,supported,banglish,True,BANGLISH_MARKERS_PRESENT,True,True,FACTUAL_TOKENS_SUPPORTED,"[""203"", ""3.00"", ""mth203""]",True,True,0.4,0.3333333333333333,0.3636363636363636,curricula_BSc-Curriculum-New.pdf,52,MTH 203 Probability & Statistics 3.00 Nil Total 20.50,0.18084859999999026,0.00021330000026864582,0.0,0.0,0.1837388000003557,False,False
Q056,english,How many credits is CSE 207 Algorithms?,CSE 207 Algorithms is a 3.00-credit course.,CSE 207 carries 3.00 credits.,structured_exact,False,0,False,supported,english,True,ENGLISH_BODY_VALID,True,True,FACTUAL_TOKENS_SUPPORTED,"[""207"", ""3.00"", ""cse207""]",True,True,0.4,0.3333333333333333,0.3636363636363636,curricula_BSc-Curriculum-New.pdf,71,"Course Code: CSE 207 Course Title: Algorithm Credits: 3.00 Prerequisite: CSE 103, CSE 205 Introduction: The role of algorithms in computing. Complexity analysis: Growth of function, asymptotic notations, orders, designing worst case and average-case. Recurrence relations : Substitution method, iteration method, master method. Divide and Conquer: Basic idea, control structure properties of D & C, applications of D & C…",0.2052201999999852,0.0002870000002985762,0.0,0.0,0.20943800000031843,False,False
Q056,bangla,CSE 207 Algorithms কোর্সটির ক্রেডিট কত?,CSE 207 Algorithms 3.00 ক্রেডিটের কোর্স।,CSE 207 কোর্সটির ক্রেডিট 3.00।,structured_exact,False,0,False,supported,bangla,True,BANGLA_BODY_MEANINGFUL,True,True,FACTUAL_TOKENS_SUPPORTED,"[""207"", ""3.00"", ""cse207""]",True,True,0.6,0.5,0.5454545454545454,curricula_BSc-Curriculum-New.pdf,71,"Course Code: CSE 207 Course Title: Algorithm Credits: 3.00 Prerequisite: CSE 103, CSE 205 Introduction: The role of algorithms in computing. Complexity analysis: Growth of function, asymptotic notations, orders, designing worst case and average-case. Recurrence relations : Substitution method, iteration method, master method. Divide and Conquer: Basic idea, control structure properties of D & C, applications of D & C…",0.21040990000028614,0.000288899999759451,0.0,0.0,0.2152896000002329,False,False
Q056,banglish,CSE 207 Algorithms course-er credit koto?,CSE 207 Algorithms 3.00-credit course.,CSE 207 course-er credit 3.00.,structured_exact,False,0,False,supported,banglish,True,BANGLISH_MARKERS_PRESENT,True,True,FACTUAL_TOKENS_SUPPORTED,"[""207"", ""3.00"", ""cse207""]",True,True,0.4,0.4,0.4000000000000001,curricula_BSc-Curriculum-New.pdf,71,"Course Code: CSE 207 Course Title: Algorithm Credits: 3.00 Prerequisite: CSE 103, CSE 205 Introduction: The role of algorithms in computing. Complexity analysis: Growth of function, asymptotic notations, orders, designing worst case and average-case. Recurrence relations : Substitution method, iteration method, master method. Divide and Conquer: Basic idea, control structure properties of D & C, applications of D & C…",0.2124364000001151,0.00030060000017329003,0.0,0.0,0.21796649999987494,False,False
Q057,english,How many credits is CSE 208 Algorithms Lab?,CSE 208 Algorithms Lab is a 1.50-credit course.,CSE 208 carries 1.50 credits.,structured_exact,False,0,False,supported,english,True,ENGLISH_BODY_VALID,True,True,FACTUAL_TOKENS_SUPPORTED,"[""1.50"", ""208"", ""cse208""]",True,True,0.4,0.2857142857142857,0.3333333333333333,curricula_BSc-Curriculum-New.pdf,72,Course Code: CSE 208 Course Title: Algorithm Lab Credits: 1.50 Prerequisite: None Objectives: Laboratory assignments will be based on Course CSE -207. Students will be given various algorithmic problems based on different algorithm domains. They will be able to learn algorithmic techniques and their relative performances.,0.20948070000031294,0.0002594000002318353,0.0,0.0,0.21404389999997875,False,False
Q057,bangla,CSE 208 Algorithms Lab কোর্সটির ক্রেডিট কত?,CSE 208 Algorithms Lab 1.50 ক্রেডিটের কোর্স।,CSE 208 কোর্সটির ক্রেডিট 1.50।,structured_exact,False,0,False,supported,bangla,True,BANGLA_BODY_MEANINGFUL,True,True,FACTUAL_TOKENS_SUPPORTED,"[""1.50"", ""208"", ""cse208""]",True,True,0.6,0.42857142857142855,0.5,curricula_BSc-Curriculum-New.pdf,72,Course Code: CSE 208 Course Title: Algorithm Lab Credits: 1.50 Prerequisite: None Objectives: Laboratory assignments will be based on Course CSE -207. Students will be given various algorithmic problems based on different algorithm domains. They will be able to learn algorithmic techniques and their relative performances.,0.21746510000002672,0.0002495000003364112,0.0,0.0,0.22167809999973542,False,False
Q057,banglish,CSE 208 Algorithms Lab course-er credit koto?,CSE 208 Algorithms Lab 1.50-credit course.,CSE 208 course-er credit 1.50.,structured_exact,False,0,False,supported,banglish,True,BANGLISH_MARKERS_PRESENT,True,True,FACTUAL_TOKENS_SUPPORTED,"[""1.50"", ""208"", ""cse208""]",True,True,0.4,0.3333333333333333,0.3636363636363636,curricula_BSc-Curriculum-New.pdf,72,Course Code: CSE 208 Course Title: Algorithm Lab Credits: 1.50 Prerequisite: None Objectives: Laboratory assignments will be based on Course CSE -207. Students will be given various algorithmic problems based on different algorithm domains. They will be able to learn algorithmic techniques and their relative performances.,0.19163250000019616,0.00017500000012660166,0.0,0.0,0.19451399999979913,False,False
Q058,english,How many credits is CSE 209 Digital Logic & System Design?,CSE 209 Digital Logic & System Design is a 4.00-credit course.,CSE 209 carries 4.00 credits.,structured_exact,False,0,False,supported,english,True,ENGLISH_BODY_VALID,True,True,FACTUAL_TOKENS_SUPPORTED,"[""209"", ""4.00"", ""cse209""]",True,True,0.4,0.2222222222222222,0.2857142857142857,curricula_BSc-Curriculum-New.pdf,73,"Course Code: CSE 209 Course Title: Digital Logic & System Design Credits: 4.00 Prerequisite: None Boolean Algebra: truth tables, canonical and standard forms of functions, logic operations; Simplification of functions: Karnaugh map, SOP and POS methods, non -degenerate terms, don‘t care conditions, tabulation method; Logic gates: AND, OR, NOT and universal gates, NAND, NOR, wired -OR and wired-AND implementation; Com…",0.31656169999996564,0.00022220000028028153,0.0,0.0,0.3192751000001408,False,False
Q058,bangla,CSE 209 Digital Logic & System Design কোর্সটির ক্রেডিট কত?,CSE 209 Digital Logic & System Design 4.00 ক্রেডিটের কোর্স।,CSE 209 কোর্সটির ক্রেডিট 4.00।,structured_exact,False,0,False,supported,bangla,True,BANGLA_BODY_MEANINGFUL,True,True,FACTUAL_TOKENS_SUPPORTED,"[""209"", ""4.00"", ""cse209""]",True,True,0.6,0.3333333333333333,0.42857142857142855,curricula_BSc-Curriculum-New.pdf,73,"Course Code: CSE 209 Course Title: Digital Logic & System Design Credits: 4.00 Prerequisite: None Boolean Algebra: truth tables, canonical and standard forms of functions, logic operations; Simplification of functions: Karnaugh map, SOP and POS methods, non -degenerate terms, don‘t care conditions, tabulation method; Logic gates: AND, OR, NOT and universal gates, NAND, NOR, wired -OR and wired-AND implementation; Com…",0.17510140000013052,0.00022070000022722525,0.0,0.0,0.17763719999993555,False,False
Q058,banglish,CSE 209 Digital Logic & System Design course-er credit koto?,CSE 209 Digital Logic & System Design 4.00-credit course.,CSE 209 course-er credit 4.00.,structured_exact,False,0,False,supported,banglish,True,BANGLISH_MARKERS_PRESENT,True,True,FACTUAL_TOKENS_SUPPORTED,"[""209"", ""4.00"", ""cse209""]",True,True,0.4,0.25,0.3076923076923077,curricula_BSc-Curriculum-New.pdf,73,"Course Code: CSE 209 Course Title: Digital Logic & System Design Credits: 4.00 Prerequisite: None Boolean Algebra: truth tables, canonical and standard forms of functions, logic operations; Simplification of functions: Karnaugh map, SOP and POS methods, non -degenerate terms, don‘t care conditions, tabulation method; Logic gates: AND, OR, NOT and universal gates, NAND, NOR, wired -OR and wired-AND implementation; Com…",0.17822930000011183,0.0002696999999898253,0.0,0.0,0.18121370000017123,False,False
Q059,english,How many credits is CSE 210 Digital Logic & System Design Lab?,CSE 210 Digital Logic & System Design Lab is a 1.50-credit course.,CSE 210 carries 1.50 credits.,structured_exact,False,0,False,supported,english,True,ENGLISH_BODY_VALID,True,True,FACTUAL_TOKENS_SUPPORTED,"[""1.50"", ""210"", ""cse210""]",True,True,0.4,0.2,0.26666666666666666,curricula_BSc-Curriculum-New.pdf,73,Course Code: CSE 210 Course Title: Digital Logic & System Design Lab Credits: 1.50 Prerequisite: None Laboratory work will be based on the theory classes.,0.191957900000034,0.0002287000002070272,0.0,0.0,0.19603940000024522,False,False
Q059,bangla,CSE 210 Digital Logic & System Design Lab কোর্সটির ক্রেডিট কত?,CSE 210 Digital Logic & System Design Lab 1.50 ক্রেডিটের কোর্স।,CSE 210 কোর্সটির ক্রেডিট 1.50।,structured_exact,False,0,False,supported,bangla,True,BANGLA_BODY_MEANINGFUL,True,True,FACTUAL_TOKENS_SUPPORTED,"[""1.50"", ""210"", ""cse210""]",True,True,0.6,0.3,0.4,curricula_BSc-Curriculum-New.pdf,73,Course Code: CSE 210 Course Title: Digital Logic & System Design Lab Credits: 1.50 Prerequisite: None Laboratory work will be based on the theory classes.,0.23154219999969428,0.00015089999988049385,0.0,0.0,0.23451680000016495,False,False
Q059,banglish,CSE 210 Digital Logic & System Design Lab course-er credit koto?,CSE 210 Digital Logic & System Design Lab 1.50-credit course.,CSE 210 course-er credit 1.50.,structured_exact,False,0,False,supported,banglish,True,BANGLISH_MARKERS_PRESENT,True,True,FACTUAL_TOKENS_SUPPORTED,"[""1.50"", ""210"", ""cse210""]",True,True,0.4,0.2222222222222222,0.2857142857142857,curricula_BSc-Curriculum-New.pdf,73,Course Code: CSE 210 Course Title: Digital Logic & System Design Lab Credits: 1.50 Prerequisite: None Laboratory work will be based on the theory classes.,0.20904709999967963,0.00018430000000080327,0.0,0.0,0.21388919999981226,False,False
Q060,english,How many credits is CSE 211 Database Systems?,CSE 211 Database Systems is a 3.00-credit course.,CSE 211 carries 3.00 credits.,structured_exact,False,0,False,supported,english,True,ENGLISH_BODY_VALID,True,True,FACTUAL_TOKENS_SUPPORTED,"[""211"", ""3.00"", ""cse211""]",True,True,0.4,0.2857142857142857,0.3333333333333333,curricula_BSc-Curriculum-New.pdf,73,"Course Code: CSE 211 Course Title: Database Systems Credits: 3.00 Prerequisite: None Introduction: Purpose of Database Systems, Data Abstraction, Data Models, Instances and Sc hemes, Data Independence, Data Definition Language, Data Manipulation Language, Database Manager, Database administrator, Database Users, Overall System Structure, Advantages and Disadvantage of a Database Systems. Data Mining and analysis, Dat…",0.19861050000008618,0.00032400000009147334,0.0,0.0,0.20465809999996054,False,False
Q060,bangla,CSE 211 Database Systems কোর্সটির ক্রেডিট কত?,CSE 211 Database Systems 3.00 ক্রেডিটের কোর্স।,CSE 211 কোর্সটির ক্রেডিট 3.00।,structured_exact,False,0,False,supported,bangla,True,BANGLA_BODY_MEANINGFUL,True,True,FACTUAL_TOKENS_SUPPORTED,"[""211"", ""3.00"", ""cse211""]",True,True,0.6,0.42857142857142855,0.5,curricula_BSc-Curriculum-New.pdf,73,"Course Code: CSE 211 Course Title: Database Systems Credits: 3.00 Prerequisite: None Introduction: Purpose of Database Systems, Data Abstraction, Data Models, Instances and Sc hemes, Data Independence, Data Definition Language, Data Manipulation Language, Database Manager, Database administrator, Database Users, Overall System Structure, Advantages and Disadvantage of a Database Systems. Data Mining and analysis, Dat…",0.20163110000021334,0.00024589999975432875,0.0,0.0,0.20495789999995395,False,False
Q060,banglish,CSE 211 Database Systems course-er credit koto?,CSE 211 Database Systems 3.00-credit course.,CSE 211 course-er credit 3.00.,structured_exact,False,0,False,supported,banglish,True,BANGLISH_MARKERS_PRESENT,True,True,FACTUAL_TOKENS_SUPPORTED,"[""211"", ""3.00"", ""cse211""]",True,True,0.4,0.3333333333333333,0.3636363636363636,curricula_BSc-Curriculum-New.pdf,73,"Course Code: CSE 211 Course Title: Database Systems Credits: 3.00 Prerequisite: None Introduction: Purpose of Database Systems, Data Abstraction, Data Models, Instances and Sc hemes, Data Independence, Data Definition Language, Data Manipulation Language, Database Manager, Database administrator, Database Users, Overall System Structure, Advantages and Disadvantage of a Database Systems. Data Mining and analysis, Dat…",0.20028640000009545,0.00022739999985788018,0.0,0.0,0.20272079999995185,False,False
Q061,english,How many credits is CSE 212 Database Systems Lab?,CSE 212 Database Systems Lab is a 1.50-credit course.,CSE 212 carries 1.50 credits.,structured_exact,False,0,False,supported,english,True,ENGLISH_BODY_VALID,True,True,FACTUAL_TOKENS_SUPPORTED,"[""1.50"", ""212"", ""cse212""]",True,True,0.4,0.25,0.3076923076923077,curricula_BSc-Curriculum-New.pdf,74,Course Code: CSE 212 Course Title: Database Systems Lab Credits: 1.50 Prerequisite: None Laboratory works based on theory classes.,0.17903160000014395,0.000130899999930989,0.0,0.0,0.18146649999971487,False,False
Q061,bangla,CSE 212 Database Systems Lab কোর্সটির ক্রেডিট কত?,CSE 212 Database Systems Lab 1.50 ক্রেডিটের কোর্স।,CSE 212 কোর্সটির ক্রেডিট 1.50।,structured_exact,False,0,False,supported,bangla,True,BANGLA_BODY_MEANINGFUL,True,True,FACTUAL_TOKENS_SUPPORTED,"[""1.50"", ""212"", ""cse212""]",True,True,0.6,0.375,0.4615384615384615,curricula_BSc-Curriculum-New.pdf,74,Course Code: CSE 212 Course Title: Database Systems Lab Credits: 1.50 Prerequisite: None Laboratory works based on theory classes.,0.17548600000009174,0.00013800000033370452,0.0,0.0,0.17817490000015823,False,False
Q061,banglish,CSE 212 Database Systems Lab course-er credit koto?,CSE 212 Database Systems Lab 1.50-credit course.,CSE 212 course-er credit 1.50.,structured_exact,False,0,False,supported,banglish,True,BANGLISH_MARKERS_PRESENT,True,True,FACTUAL_TOKENS_SUPPORTED,"[""1.50"", ""212"", ""cse212""]",True,True,0.4,0.2857142857142857,0.3333333333333333,curricula_BSc-Curriculum-New.pdf,74,Course Code: CSE 212 Course Title: Database Systems Lab Credits: 1.50 Prerequisite: None Laboratory works based on theory classes.,0.17222480000009455,0.00013309999985722243,0.0,0.0,0.17461350000030507,False,False
Q062,english,How many credits is MTH 205 Math IV: Differential Equations and Fourier and Laplace Transformations?,MTH 205 Math IV: Differential Equations and Fourier and Laplace Transformations is a 3.00-credit course.,MTH 205 carries 3.00 credits.,structured_exact,False,0,False,supported,english,True,ENGLISH_BODY_VALID,True,True,FACTUAL_TOKENS_SUPPORTED,"[""205"", ""3.00"", ""mth205""]",True,True,0.4,0.15384615384615385,0.2222222222222222,curricula_BSc-Curriculum-New.pdf,53,MTH 205 Math IV: Differential Equations and Fourier and Laplace Transformations. 3.00 MTH 201,0.1898074999999153,0.00025120000009337673,0.0,0.0,0.19244860000026165,False,False
Q062,bangla,MTH 205 Math IV: Differential Equations and Fourier and Laplace Transformations কোর্সটির ক্রেডিট কত?,MTH 205 Math IV: Differential Equations and Fourier and Laplace Transformations 3.00 ক্রেডিটের কোর্স।,MTH 205 কোর্সটির ক্রেডিট 3.00।,structured_exact,False,0,False,supported,bangla,True,BANGLA_BODY_MEANINGFUL,True,True,FACTUAL_TOKENS_SUPPORTED,"[""205"", ""3.00"", ""mth205""]",True,True,0.6,0.23076923076923078,0.33333333333333337,curricula_BSc-Curriculum-New.pdf,53,MTH 205 Math IV: Differential Equations and Fourier and Laplace Transformations. 3.00 MTH 201,0.1868853000000854,0.00033660000008239876,0.0,0.0,0.19042799999988347,False,False
Q062,banglish,MTH 205 Math IV: Differential Equations and Fourier and Laplace Transformations course-er credit koto?,MTH 205 Math IV: Differential Equations and Fourier and Laplace Transformations 3.00-credit course.,MTH 205 course-er credit 3.00.,structured_exact,False,0,False,supported,banglish,True,BANGLISH_MARKERS_PRESENT,True,True,FACTUAL_TOKENS_SUPPORTED,"[""205"", ""3.00"", ""mth205""]",True,True,0.4,0.16666666666666666,0.23529411764705882,curricula_BSc-Curriculum-New.pdf,53,MTH 205 Math IV: Differential Equations and Fourier and Laplace Transformations. 3.00 MTH 201,0.20770979999997508,0.0003360999999131309,0.0,0.0,0.2134619999997085,False,False
Q063,english,How many credits is ECN 201 Economics?,ECN 201 Economics is a 2.00-credit course.,ECN 201 carries 2.00 credits.,structured_exact,False,0,False,supported,english,True,ENGLISH_BODY_VALID,True,True,FACTUAL_TOKENS_SUPPORTED,"[""2.00"", ""201"", ""ecn201""]",True,True,0.4,0.3333333333333333,0.3636363636363636,curricula_BSc-Curriculum-New.pdf,53,ECN 201 Economics 2.00 Nil Total 19.50 Third Year First Semester Course Code Course Title Credits Pre- Requisite,0.2089243999998871,0.00031559999979435815,0.0,0.0,0.21336710000014136,False,False
Q063,bangla,ECN 201 Economics কোর্সটির ক্রেডিট কত?,ECN 201 Economics 2.00 ক্রেডিটের কোর্স।,ECN 201 কোর্সটির ক্রেডিট 2.00।,structured_exact,False,0,False,supported,bangla,True,BANGLA_BODY_MEANINGFUL,True,True,FACTUAL_TOKENS_SUPPORTED,"[""2.00"", ""201"", ""ecn201""]",True,True,0.6,0.5,0.5454545454545454,curricula_BSc-Curriculum-New.pdf,53,ECN 201 Economics 2.00 Nil Total 19.50 Third Year First Semester Course Code Course Title Credits Pre- Requisite,0.21293850000029124,0.000330399999711517,0.0,0.0,0.21702749999985826,False,False
Q063,banglish,ECN 201 Economics course-er credit koto?,ECN 201 Economics 2.00-credit course.,ECN 201 course-er credit 2.00.,structured_exact,False,0,False,supported,banglish,True,BANGLISH_MARKERS_PRESENT,True,True,FACTUAL_TOKENS_SUPPORTED,"[""2.00"", ""201"", ""ecn201""]",True,True,0.4,0.4,0.4000000000000001,curricula_BSc-Curriculum-New.pdf,53,ECN 201 Economics 2.00 Nil Total 19.50 Third Year First Semester Course Code Course Title Credits Pre- Requisite,0.20980169999984355,0.00032000000010157237,0.0,0.0,0.21333099999992555,False,False
Q064,english,How many credits is CSE 303 Data Communications?,CSE 303 Data Communications is a 3.00-credit course.,CSE 303 carries 3.00 credits.,structured_exact,False,0,False,supported,english,True,ENGLISH_BODY_VALID,True,True,FACTUAL_TOKENS_SUPPORTED,"[""3.00"", ""303"", ""cse303""]",True,True,0.4,0.2857142857142857,0.3333333333333333,curricula_BSc-Curriculum-New.pdf,78,"Course Code: CSE 303 Course Title: Data Communications Credits: 3.00 Prerequisite: ECE 201, PHY 101, MTH 205 Introduction to data communication model, Data communication task, Data communication standards and organization, protocol architecture, TCP/IP model and OSI model : data representation, signal encoding and signal analysis; Data Transmission Channel: channel capacity, transmission line characteristics, Baseban…",0.21274960000027932,0.0002347999998164596,0.0,0.0,0.21647370000027877,False,False
Q064,bangla,CSE 303 Data Communications কোর্সটির ক্রেডিট কত?,CSE 303 Data Communications 3.00 ক্রেডিটের কোর্স।,CSE 303 কোর্সটির ক্রেডিট 3.00।,structured_exact,False,0,False,supported,bangla,True,BANGLA_BODY_MEANINGFUL,True,True,FACTUAL_TOKENS_SUPPORTED,"[""3.00"", ""303"", ""cse303""]",True,True,0.6,0.42857142857142855,0.5,curricula_BSc-Curriculum-New.pdf,78,"Course Code: CSE 303 Course Title: Data Communications Credits: 3.00 Prerequisite: ECE 201, PHY 101, MTH 205 Introduction to data communication model, Data communication task, Data communication standards and organization, protocol architecture, TCP/IP model and OSI model : data representation, signal encoding and signal analysis; Data Transmission Channel: channel capacity, transmission line characteristics, Baseban…",0.3494869999999537,0.00022929999977350235,0.0,0.0,0.35201210000013816,False,False
Q064,banglish,CSE 303 Data Communications course-er credit koto?,CSE 303 Data Communications 3.00-credit course.,CSE 303 course-er credit 3.00.,structured_exact,False,0,False,supported,banglish,True,BANGLISH_MARKERS_PRESENT,True,True,FACTUAL_TOKENS_SUPPORTED,"[""3.00"", ""303"", ""cse303""]",True,True,0.4,0.3333333333333333,0.3636363636363636,curricula_BSc-Curriculum-New.pdf,78,"Course Code: CSE 303 Course Title: Data Communications Credits: 3.00 Prerequisite: ECE 201, PHY 101, MTH 205 Introduction to data communication model, Data communication task, Data communication standards and organization, protocol architecture, TCP/IP model and OSI model : data representation, signal encoding and signal analysis; Data Transmission Channel: channel capacity, transmission line characteristics, Baseban…",0.1737268000001677,0.0002426999999443069,0.0,0.0,0.17774129999997967,False,False
Q065,english,How many credits is CSE 304 Data Communications Lab?,CSE 304 Data Communications Lab is a 0.75-credit course.,CSE 304 carries 3.00 credits.,structured_exact,False,0,False,supported,english,True,ENGLISH_BODY_VALID,True,True,FACTUAL_TOKENS_SUPPORTED,"[""0.75"", ""304"", ""cse304""]",False,True,0.4,0.25,0.3076923076923077,curricula_BSc-Curriculum-New.pdf,78,Course Code: CSE 304 Course Title: Data Communications Lab Credits: 3.00 Prerequisite: None Laboratory works based on theory classes,0.17789799999991374,0.00016820000018924475,0.0,0.0,0.18171830000028422,False,False
Q065,bangla,CSE 304 Data Communications Lab কোর্সটির ক্রেডিট কত?,CSE 304 Data Communications Lab 0.75 ক্রেডিটের কোর্স।,CSE 304 কোর্সটির ক্রেডিট 3.00।,structured_exact,False,0,False,supported,bangla,True,BANGLA_BODY_MEANINGFUL,True,True,FACTUAL_TOKENS_SUPPORTED,"[""0.75"", ""304"", ""cse304""]",False,True,0.4,0.25,0.3076923076923077,curricula_BSc-Curriculum-New.pdf,78,Course Code: CSE 304 Course Title: Data Communications Lab Credits: 3.00 Prerequisite: None Laboratory works based on theory classes,0.17881919999990714,0.00013829999988956843,0.0,0.0,0.1814779000001181,False,False
Q065,banglish,CSE 304 Data Communications Lab course-er credit koto?,CSE 304 Data Communications Lab 0.75-credit course.,CSE 304 course-er credit 3.00.,structured_exact,False,0,False,supported,banglish,True,BANGLISH_MARKERS_PRESENT,True,True,FACTUAL_TOKENS_SUPPORTED,"[""0.75"", ""304"", ""cse304""]",False,True,0.4,0.2857142857142857,0.3333333333333333,curricula_BSc-Curriculum-New.pdf,78,Course Code: CSE 304 Course Title: Data Communications Lab Credits: 3.00 Prerequisite: None Laboratory works based on theory classes,0.18860369999993054,0.00017320000006293412,0.0,0.0,0.1927629000001616,False,False
Q066,english,How many credits is CSE 305 System Analysis and Design?,CSE 305 System Analysis and Design is a 3.00-credit course.,CSE 305 carries 3.00 credits.,structured_exact,False,0,False,supported,english,True,ENGLISH_BODY_VALID,True,True,FACTUAL_TOKENS_SUPPORTED,"[""3.00"", ""305"", ""cse305""]",True,True,0.4,0.2222222222222222,0.2857142857142857,curricula_BSc-Curriculum-New.pdf,53,CSE 305 System Analysis and Design 3.00 CSE 211,0.21604810000008,0.0002816000001075736,0.0,0.0,0.2195255999999972,False,False
Q066,bangla,CSE 305 System Analysis and Design কোর্সটির ক্রেডিট কত?,CSE 305 System Analysis and Design 3.00 ক্রেডিটের কোর্স।,CSE 305 কোর্সটির ক্রেডিট 3.00।,structured_exact,False,0,False,supported,bangla,True,BANGLA_BODY_MEANINGFUL,True,True,FACTUAL_TOKENS_SUPPORTED,"[""3.00"", ""305"", ""cse305""]",True,True,0.6,0.3333333333333333,0.42857142857142855,curricula_BSc-Curriculum-New.pdf,53,CSE 305 System Analysis and Design 3.00 CSE 211,0.20085880000033285,0.0002223999999841908,0.0,0.0,0.20379159999993135,False,False
Q066,banglish,CSE 305 System Analysis and Design course-er credit koto?,CSE 305 System Analysis and Design 3.00-credit course.,CSE 305 course-er credit 3.00.,structured_exact,False,0,False,supported,banglish,True,BANGLISH_MARKERS_PRESENT,True,True,FACTUAL_TOKENS_SUPPORTED,"[""3.00"", ""305"", ""cse305""]",True,True,0.4,0.25,0.3076923076923077,curricula_BSc-Curriculum-New.pdf,75,"Course Code: CSE 305 Course Title: System Analysis and Design Credits: 3.00 Prerequisite: CSE 211 Introduction to System analysis, concepts, understanding and modeling organization Systems, System development life cycle(SDLC), structured analysis and struc tured design, object oriented analysis and design, Different types of information, Qualities of information, Analysis оf Information requirements for modern organi…",0.20203999999966982,0.00022719999969922355,0.0,0.0,0.20563929999980246,False,False
Q067,english,How many credits is CSE 306 System Analysis & Design Lab?,CSE 306 System Analysis & Design Lab is a 0.75-credit course.,CSE 306 carries 0.75 credits.,structured_exact,False,0,False,supported,english,True,ENGLISH_BODY_VALID,True,True,FACTUAL_TOKENS_SUPPORTED,"[""0.75"", ""306"", ""cse306""]",True,True,0.4,0.2222222222222222,0.2857142857142857,curricula_BSc-Curriculum-New.pdf,53,CSE 306 System Analysis & Design Lab 0.75 CSE 212,0.20264040000029127,0.00029319999975996325,0.0,0.0,0.20695040000009612,False,False
Q067,bangla,CSE 306 System Analysis & Design Lab কোর্সটির ক্রেডিট কত?,CSE 306 System Analysis & Design Lab 0.75 ক্রেডিটের কোর্স।,CSE 306 কোর্সটির ক্রেডিট 0.75।,structured_exact,False,0,False,supported,bangla,True,BANGLA_BODY_MEANINGFUL,True,True,FACTUAL_TOKENS_SUPPORTED,"[""0.75"", ""306"", ""cse306""]",True,True,0.6,0.3333333333333333,0.42857142857142855,curricula_BSc-Curriculum-New.pdf,53,CSE 306 System Analysis & Design Lab 0.75 CSE 212,0.2048911999995653,0.00021280000009937794,0.0,0.0,0.208324299999731,False,False
Q067,banglish,CSE 306 System Analysis & Design Lab course-er credit koto?,CSE 306 System Analysis & Design Lab 0.75-credit course.,CSE 306 course-er credit 0.75.,structured_exact,False,0,False,supported,banglish,True,BANGLISH_MARKERS_PRESENT,True,True,FACTUAL_TOKENS_SUPPORTED,"[""0.75"", ""306"", ""cse306""]",True,True,0.4,0.25,0.3076923076923077,curricula_BSc-Curriculum-New.pdf,76,"Course Code: CSE 306 Course Title: System Analysis & Design Lab Credits: 0.75 Prerequisite: CSE 212 This Lab consists of practice and presentation of the system analysis and designing tools. Students demonstrate the techniques and skills of analyzing and designing a system in order to build an automated solution (software). The software pr oject will be fixed at the beginning of the semester, preferably pre -defined…",0.18958410000004733,0.00027399999999033753,0.0,0.0,0.19284930000003442,False,False
Q068,english,How many credits is CSE 307 Theory of Computation?,CSE 307 Theory of Computation is a 3.00-credit course.,CSE 307 carries 3.00 credits.,structured_exact,False,0,False,supported,english,True,ENGLISH_BODY_VALID,True,True,FACTUAL_TOKENS_SUPPORTED,"[""3.00"", ""307"", ""cse307""]",True,True,0.4,0.25,0.3076923076923077,curricula_BSc-Curriculum-New.pdf,53,CSE 307 Theory of Computation 3.00 CSE 207,0.18175879999989775,0.00021470000001500011,0.0,0.0,0.18471619999991162,False,False
Q068,bangla,CSE 307 Theory of Computation কোর্সটির ক্রেডিট কত?,CSE 307 Theory of Computation 3.00 ক্রেডিটের কোর্স।,CSE 307 কোর্সটির ক্রেডিট 3.00।,structured_exact,False,0,False,supported,bangla,True,BANGLA_BODY_MEANINGFUL,True,True,FACTUAL_TOKENS_SUPPORTED,"[""3.00"", ""307"", ""cse307""]",True,True,0.6,0.375,0.4615384615384615,curricula_BSc-Curriculum-New.pdf,53,CSE 307 Theory of Computation 3.00 CSE 207,0.18443139999999403,0.00022249999983614543,0.0,0.0,0.18756409999969037,False,False
Q068,banglish,CSE 307 Theory of Computation course-er credit koto?,CSE 307 Theory of Computation 3.00-credit course.,CSE 307 course-er credit 3.00.,structured_exact,False,0,False,supported,banglish,True,BANGLISH_MARKERS_PRESENT,True,True,FACTUAL_TOKENS_SUPPORTED,"[""3.00"", ""307"", ""cse307""]",True,True,0.4,0.2857142857142857,0.3333333333333333,curricula_BSc-Curriculum-New.pdf,53,CSE 307 Theory of Computation 3.00 CSE 207,0.17646779999995488,0.00016320000031555537,0.0,0.0,0.17898809999996956,False,False
